version,date,run_id,item_id,url_key,canonical_url,vertical,source_id,stage,outcome,code,http_status,source_chars,source_words,summary_words,detail,fetch_ms,extract_ms,summarize_ms,prefill_ms,decode_ms,input_tokens,output_tokens,cached_tokens,source_words_before_cap,shard,job,span_integrity,elements_found,element_class,model_calls,label_kind,label_prefill_ms,label_decode_ms,label_input_tokens,label_output_tokens,label_cached_tokens,summary_kind,summary_prefill_ms,summary_decode_ms,summary_input_tokens,summary_output_tokens,summary_cached_tokens,truncation_cap_tokens,selection_score,authority_score,tier_score,feed_weight,feed_reliability,lens_bonus,recency_bonus,carriage_step,watchlist_bonus,carried_by,watchlist_hit,on_front_page,tier,source_form,published_at,time_source,item_started_at,item_ended_at,item_index,shard_item_count,queue_wait_ms,fetch_connect_ms,fetch_ttfb_ms,robots_ms,retry_count,retry_total_ms,label_ms,summary_ms,visual_plan_ms,visual_plan_ms_is_estimate,faithfulness_ms,model_wait_ms,item_total_ms,stage_gap_ms,visual_plan_tokens_written,label_cache_pct,summary_cache_pct,slot_id,kv_tokens_at_start,prefix_shared_with_previous,label_prefill_tokens_per_s,label_decode_tokens_per_s,summary_prefill_tokens_per_s,summary_decode_tokens_per_s,label_finish_reason,summary_finish_reason,recovered,cpu_model,cpu_busy_pct,cpu_busy_max,cpu_busy_min,cpu_steal_pct,load_1m,llama_rss_bytes,llama_rss_anon_bytes,llama_rss_peak_bytes,llama_major_faults,python_rss_bytes,python_rss_anon_bytes,model_id,model_quantisation,n_ctx_configured,n_parallel,n_threads,n_batch,weights_pinned,label_budget_tokens,summary_budget_tokens,run_visual_decision,temperature,failed_field,failed_rule,os_mem_available_bytes,os_mem_total_bytes,os_mem_cached_bytes,os_swap_free_bytes,os_swap_total_bytes,os_mem_available_min_bytes
2026-09-22,2026-09-25,2026-09-25-36192763223,world-yjttzqa21e7s8k52,f4b5afdd420b8f944ca234371818f2bf8eb5cd2753fde59c01892f62c401fb46,https://theguardian.com/us-news/2026/sep/24/dhs-nevada-voter-non-citizens-error,world,guardian-world,publish,ok,,,3634,579,61,,349,53,653735,185195,468492,9027,2391,7419,579,2,work,True,13,unclassified,2,label,179403,361470,3555,1875,1990,summarize_and_plan,5792,107022,5472,516,5429,,1.188376,0.6,0.6,1.0,1.0,0.0,0.5883755074084764,0.0,0.0,1,False,False,2,article,2026-09-25T21:10:02Z,feed,2026-09-25T21:45:16Z,2026-09-25T22:37:33Z,10,20,2482080,27,39,264,0,0,540883,112826,73215,True,1685,48,655847,25,353,55.98,99.21,0,5429,True,8.72,5.19,7.42,4.82,stop,stop,False,AMD EPYC 7763 64-Core Processor,99.06,99.99,97.21,0.0,5.63,10588307456,4901924864,10620055552,0,1024610304,446709760,qwen3-5-9b-q4-k-m,q4_k_m,65536,1,4,2048,True,6491,4160,True,0.2,,value_error,4654145536,16766418944,9715318784,3221221376,3221221376,4604915712
2026-09-22,2026-09-25,2026-09-25-36192763223,world-sf9pry50ez9k3s45,cbd36c78a077d331e485251ef99dfda48695fb021de525791a268a909d6c512f,https://bbc.co.uk/news/articles/c84gkwgk7d06o?at_campaign=rss&at_medium=RSS,world,bbc-world,publish,ok,,,5837,898,116,,258,71,643394,226597,416629,9616,2109,7669,898,2,work,True,8,chartable,2,label,220627,350675,3893,1787,1990,summarize_and_plan,5970,65954,5723,322,5679,,1.180046,0.6,0.6,1.0,1.0,0.0,0.5800455529449192,0.0,0.0,1,False,False,2,article,2026-09-25T20:47:49Z,feed,2026-09-25T21:45:16Z,2026-09-26T00:10:58Z,11,20,8095124,34,16,184,0,0,571429,71938,23555,True,3299,168,647065,43,115,51.12,99.23,0,5679,True,8.63,5.1,7.37,4.88,stop,stop,False,AMD EPYC 7763 64-Core Processor,98.78,99.99,96.94,0.0,4.99,13539762176,7856332800,13541945344,0,1037438976,459870208,qwen3-5-9b-q4-k-m,q4_k_m,65536,1,4,2048,True,6491,4160,True,0.2,,,1631916032,16766418944,6833762304,3221172224,3221221376,1631916032
2026-09-22,2026-09-25,2026-09-25-36192763223,world-qg8a665n5vt5a27k,bc10a318b52ef45508f311752345acfd26f418267df22557d0efd1304d17c004,https://theguardian.com/us-news/2026/sep/25/new-jersey-lieutenant-governor-resigns-dale-caldwell,world,guardian-world,publish,ok,,,3867,593,65,,85,56,339619,147829,191589,7409,1009,6122,593,2,work,True,4,unclassified,2,label,142361,170660,3234,899,1990,summarize_and_plan,5468,20929,4175,110,4132,,1.159832,0.6,0.6,1.0,1.0,0.0,0.5598317715166286,0.0,0.0,1,False,False,2,article,2026-09-25T19:52:33Z,feed,2026-09-25T21:45:16Z,2026-09-25T22:43:15Z,12,20,3137053,27,38,0,0,0,313194,26407,,,1829,201,341616,27,,61.53,98.97,0,4132,True,8.74,5.27,7.86,5.26,stop,stop,False,AMD EPYC 7763 64-Core Processor,98.56,99.99,96.76,0.0,4.02,10961526784,5275144192,10987507712,0,1031528448,453627904,qwen3-5-9b-q4-k-m,q4_k_m,65536,1,4,2048,True,6491,4160,False,0.2,,,4280696832,16766418944,9475403776,3221221376,3221221376,4249206784
2026-09-22,2026-09-25,2026-09-25-36192763223,world-3akdf3asphxmdwrf,1aa6d78d59b47b46f30fc527f116a42936c8bd610306a6ac7c52beedad5e26d7,https://euronews.com/2026/09/25/the-us-lays-groundwork-for-possible-military-action-in-cuba-according-to-cbs-news,world,euronews,publish,ok,,,2813,450,59,,1120,86,302560,108618,193907,6791,1038,5837,450,2,work,True,2,unclassified,2,label,103204,176753,2901,947,1990,summarize_and_plan,5414,17154,3890,91,3847,,1.145304,0.6,0.6,1.0,1.0,0.0,0.5453041995610468,0.0,0.0,1,False,False,2,article,2026-09-25T19:11:35Z,feed,2026-09-25T21:45:16Z,2026-09-25T22:48:18Z,13,20,3477321,364,133,599,0,0,279965,22578,,,928,35,304715,21,,68.6,98.89,0,3847,True,8.83,5.36,7.94,5.3,stop,stop,False,AMD EPYC 7763 64-Core Processor,98.92,99.99,97.28,0.0,5.53,10987978752,5301891072,10987978752,0,1027301376,449482752,qwen3-5-9b-q4-k-m,q4_k_m,65536,1,4,2048,True,6491,4160,False,0.2,,,4252430336,16766418944,9474740224,3221221376,3221221376,4243480576
2026-09-22,2026-09-25,2026-09-25-36192763223,india-y3aqqjnssv889b1f,f0d57bcab9ced084ac2f409d08cf774ef5f2614ea75d88f1ee16e03092484f39,https://economictimes.indiatimes.com/markets/us-stocks/wall-street-guide/dow-ends-400-points-higher-as-investors-buy-ai-stocks-microsoft-rallies/articleshow/134492147.cms,india,economic-times,publish,ok,,,3347,534,64,,179,85,680287,244443,435793,10095,2193,8000,534,2,work,True,28,chartable,2,label,238530,389269,4042,1969,1990,summarize_and_plan,5913,46524,6053,224,6010,,1.916585,0.6,0.6,1.0,1.0,0.0,0.5665851334894331,0.25,0.5,2,True,False,2,article,2026-09-25T20:11:14Z,feed,2026-09-25T21:45:18Z,2026-09-25T22:59:40Z,14,20,3780566,18,21,112,0,0,627808,52450,21393,True,1684,51,682259,24,103,49.23,99.29,0,6010,True,8.6,5.06,7.27,4.81,stop,stop,False,AMD EPYC 7763 64-Core Processor,98.91,99.99,97.19,0.0,5.25,10988638208,5302591488,10988642304,0,1030660096,452841472,qwen3-5-9b-q4-k-m,q4_k_m,65536,1,4,2048,True,6491,4160,True,0.2,,,4254257152,16766418944,9331245056,3221200896,3221221376,4250120192
2026-09-22,2026-09-25,2026-09-25-36192763223,india-84thtm2qqwnymkce,41351d5057bf2bea4d8ec22a90d6770e6edecb5372f4ab7991316800bfd7e805,https://thehindubusinessline.com/markets/forex/indias-forex-reserves-decline-1488-billion-to-76590-billion-rbi/article71510224.ece,india,thehindu-business,publish,ok,,,1802,286,60,,585,39,453395,166868,286333,8092,1477,6639,286,2,work,True,19,chartable,2,label,161257,240257,3400,1250,1990,summarize_and_plan,5611,46076,4692,227,4649,,1.613665,0.6,0.6,1.0,1.0,0.0,0.5136646166374247,0.0,0.5,1,True,False,2,article,2026-09-25T17:38:27Z,feed,2026-09-25T21:45:18Z,2026-09-25T23:07:15Z,15,20,4461936,49,108,415,0,0,401671,51698,22937,True,618,194,454659,22,113,58.53,99.08,0,4649,True,8.74,5.2,7.66,4.93,stop,stop,False,AMD EPYC 7763 64-Core Processor,98.93,99.99,96.92,0.0,5.27,11362062336,5676015616,11362062336,0,1064980480,487161856,qwen3-5-9b-q4-k-m,q4_k_m,65536,1,4,2048,True,6491,4160,True,0.2,,,3881316352,16766418944,9160818688,3221200896,3221221376,3881316352
2026-09-22,2026-09-25,2026-09-25-36192763223,india-1m15fsy2sarynxza,0d0257e7c2cab1eaf7ea81d4fa8f5153635f72e0d9ea250e55f9507bd574bc84,https://deccanchronicle.com/southern-states/andhra-pradesh/oil-palm-farmers-oppose-cut-in-palm-oil-import-duty-1990657,india,deccan-chronicle,publish,ok,,,1899,312,56,,2789,49,440118,132989,306995,7670,1632,6507,312,2,work,True,12,chartable,2,label,127431,263387,3110,1408,1990,summarize_and_plan,5558,43608,4560,224,4517,,1.454889,0.6,0.6,1.0,1.0,0.3,0.5548893659447803,0.0,0.0,1,False,False,2,article,2026-09-25T19:38:44Z,feed,2026-09-25T21:45:19Z,2026-09-25T23:14:35Z,16,20,4913133,598,485,1308,0,0,390918,49177,24140,True,691,134,443668,21,124,63.99,99.06,0,4517,True,8.79,5.35,7.74,5.14,stop,stop,False,AMD EPYC 7763 64-Core Processor,99.11,99.99,97.0,0.0,5.76,11711246336,6025199616,11711246336,0,1024327680,446509056,qwen3-5-9b-q4-k-m,q4_k_m,65536,1,4,2048,True,6491,4160,True,0.2,,,3556102144,16766418944,8815300608,3221200896,3221221376,3506487296
2026-09-22,2026-09-25,2026-09-25-36192763223,india-yf39s5w3s5gv4qc5,f3c69c9783c961b25d853d4b327c79e88d2661a3d3c502c386f291af0d297a88,https://timesofindia.indiatimes.com/india/omar-brings-jk-statehood-resolution-to-assembly-autonomy-mention-sparks-bjp-furore/articleshow/134491427.cms,india,toi-india,publish,ok,,,2921,480,71,,522,228,347150,144239,202746,7248,1072,5986,480,2,work,True,6,unclassified,2,label,138805,147863,3209,788,1990,summarize_and_plan,5434,54883,4039,284,3996,,1.389416,0.6,0.6,1.0,1.0,0.0,0.5394157647824629,0.25,0.0,2,False,False,2,article,2026-09-25T18:54:40Z,feed,2026-09-25T21:45:21Z,2026-09-25T23:20:24Z,17,20,5353212,17,18,463,0,0,286798,60327,30340,True,1317,165,349242,25,157,62.01,98.94,0,3996,True,8.78,5.33,7.91,5.17,stop,stop,False,AMD EPYC 7763 64-Core Processor,98.65,99.99,96.97,0.0,5.26,12111011840,6424965120,12111011840,0,1024475136,446656512,qwen3-5-9b-q4-k-m,q4_k_m,65536,1,4,2048,True,6491,4160,True,0.2,,value_error,3136368640,16766418944,8399118336,3221200896,3221221376,3136368640
2026-09-22,2026-09-25,2026-09-25-36192763223,india-cztqt1jqddah2r65,67f57d06576b551160c5dcf21ffb86573fe350a7d30150d81313f2ba0be8ee1a,https://freepressjournal.in/bhopal/mp-guest-facultys-vidwan-janata-party-unveils-15-point-agenda-regularisation-jobs-among-priorities,india,free-press-journal,publish,ok,,,1287,198,76,,481,21,378196,90548,287607,6592,1548,5793,198,2,work,True,7,chartable,2,label,85175,194529,2746,1058,1990,summarize_and_plan,5373,93078,3846,490,3803,,1.174187,0.6,0.6,1.0,1.0,0.0,0.5741871892146414,0.0,0.0,1,False,False,2,article,2026-09-25T20:32:00Z,feed,2026-09-25T21:45:22Z,2026-09-25T23:26:43Z,18,20,5701201,86,43,343,0,0,279712,98461,57746,True,480,41,379202,24,304,72.47,98.88,0,3803,True,8.88,5.44,8.0,5.26,stop,stop,False,AMD EPYC 7763 64-Core Processor,99.22,99.99,97.28,0.0,5.51,12111687680,6425640960,12111687680,0,1047592960,469774336,qwen3-5-9b-q4-k-m,q4_k_m,65536,1,4,2048,True,6491,4160,True,0.2,,value_error,3120656384,16766418944,8399740928,3221200896,3221221376,3120656384
2026-09-22,2026-09-25,2026-09-25-36192763223,india-2t5dk4vdv3yz2p7s,168ad9936dd8fdf158f9ab786bedc2789aa67ece16d13df7ec4f91fc4d136ee5,https://dnaindia.com/india/report-rahul-gandhi-wants-gyanesh-kumar-held-accountable-but-can-the-cec-even-be-prosecuted-3221227,india,dna-india,publish,ok,,,2854,438,62,,2412,98,403110,137355,265711,7535,1416,6330,438,2,work,True,9,unclassified,2,label,131852,221936,3152,1189,1990,summarize_and_plan,5503,43775,4383,227,4340,,1.130819,0.6,0.6,1.0,1.0,0.0,0.5308185078751064,0.0,0.0,1,False,False,2,article,2026-09-25T18:29:38Z,feed,2026-09-25T21:45:23Z,2026-09-25T23:33:27Z,19,20,6077391,534,516,1287,0,0,353797,49289,21020,True,931,44,406574,23,109,63.13,99.02,0,4340,True,8.81,5.36,7.81,5.19,stop,stop,False,AMD EPYC 7763 64-Core Processor,99.0,99.99,97.2,0.0,5.79,12111691776,6425645056,12111691776,0,1025986560,448167936,qwen3-5-9b-q4-k-m,q4_k_m,65536,1,4,2048,True,6491,4160,True,0.2,,,3123056640,16766418944,8400322560,3221200896,3221221376,3118645248
