version,date,run_id,job,shard,fingerprint,cpu_model,cpu_vendor,cpu_family,cpu_model_number,cpu_stepping,microcode,cores,threads,l3_cache_bytes,mhz_max,mhz_at_probe,flags,boot_seconds,memcpy_gib_s,memcpy_probe_mib,vm_size,vm_location,vm_zone,vm_fault_domain,runner_name,measured_at,model_load_ms,job_seconds,server_prompt_tokens,server_prompt_seconds
2026-09-20,2026-09-23,2026-09-23-35902399159,assemble,0,c1a1f16d14243659,AMD EPYC 9V74 80-Core Processor,AuthenticAMD,25,17,1,0xffffffff,2,4,33554432,,2870.55425,avx2 avx512_bf16 avx512_vnni avx512f f16c fma sse4_2,114.83,36.75601146404335,512,Standard_D4ads_v6,WestUS3,,0,GitHub Actions 1000038629,2026-09-23T21:34:31Z,,,,
