version,date,run_id,job,shard,fingerprint,cpu_model,cpu_vendor,cpu_family,cpu_model_number,cpu_stepping,microcode,cores,threads,l3_cache_bytes,mhz_max,mhz_at_probe,flags,boot_seconds,memcpy_gib_s,memcpy_probe_mib,vm_size,vm_location,vm_zone,vm_fault_domain,runner_name,measured_at,model_load_ms,job_seconds,server_prompt_tokens,server_prompt_seconds
2026-09-20,2026-09-23,2026-09-23-35902399159,work,0,5301d30a5a74b44c,AMD EPYC 7763 64-Core Processor,AuthenticAMD,25,1,1,0xffffffff,2,4,33554432,,2644.0617500000003,avx2 f16c fma sse4_2,1006.95,42.895376118788334,512,Standard_D4ads_v5,northcentralus,,0,GitHub Actions 1000038470,2026-09-23T18:30:58Z,,,,
2026-09-20,2026-09-23,2026-09-23-35902399159,work,0,,,,,,,,,,,,,,,,,,,,,,,4381.646,8397,29113,3383.61
