version,date,run_id,item_id,url_key,source_url,title,vertical,model_id,attempt,hhem,hhem_full,hhem_delta,truncation_flagged,compression,extractiveness,verbatim_run,unsupported_numbers,hedge_dropped,extraction_suspect,band,source_word_count,source_seen_word_count,summary_word_count,pipeline_fingerprint,output_digest,determinism_violation,scorer_version,scored_at,score_ms,evidential_density,speculative_density,self_repetition,source_digest,coherence,semantic_coverage
2026-09-24,2026-09-24,2026-09-24-35995505585,ai-cr26ce180fj4nptd,660466382803e44adb4dd02e5d8048596d1e0c5e681b481e9da0bbb64c52b2a3,https://theguardian.com/business/2026/sep/24/global-bond-sell-off-pressures-uk-borrowing-costs-budget,Global bond sell-off piles new pressure on UK borrowing costs before budget,ai,qwen3-5-9b-q4-k-m,1,0.955925464630127,0.955925464630127,0.0,False,0.11451942740286299,0.07547169811320754,0.125,0,False,False,high,489,489,56,,c9af8b9abe55e2754076c97998912452dd33030eadd54953a25aefb697ce0b75,False,hhem-2.1-open@8e4a2e6e;weights-841b70e0;metrics-4;window=900/150/anchored;bands=0.80/0.50,2026-09-24T12:16:35Z,1215,0.0,0.006134969325153374,0.0,9c3ac43a32be4ffd4ea9fac310764fd148b4fb3d7db9efa196db56312e15b0c6,0.23384884801716066,0.5
2026-09-24,2026-09-24,2026-09-24-35995505585,ai-waq6k6q17ypq6dp6,e2ae699ae13fad7336c6c3a943ecf157942b0968ef85e223571afb6a455c1186,https://bbc.co.uk/news/articles/c6eq8egl3wd2o?at_campaign=rss&at_medium=RSS,Are we back in big tech's 'move fast and break things' era?,ai,qwen3-5-9b-q4-k-m,1,0.9358038306236267,0.9358038306236267,0.0,False,0.1288056206088993,0.028037383177570093,0.03636363636363636,0,False,False,high,863,863,110,,a32a38458f588056edb4cfb85893fce42d9817ece025846110db49466dd70fb7,False,hhem-2.1-open@8e4a2e6e;weights-841b70e0;metrics-4;window=900/150/anchored;bands=0.80/0.50,2026-09-24T13:57:07Z,3018,0.00351288056206089,0.00585480093676815,0.0,84a233126b5068149e4ec35339b5a415e42e80556e3f481dfd35ccc755199a8a,0.27904835904761827,0.5
2026-09-24,2026-09-24,2026-09-24-35995505585,energy-hqb38rw0tt6ksask,8dd6346380d68d3cab33b45ef413305e37d5f09039c64c38ba7570b7f2c433c7,https://energy-storage.news/nvidia-selects-three-bess-solutions-new-ai-facilities-qualification-programme,Nvidia selects three BESS solutions for new AI facilities qualification programme,energy,qwen3-5-9b-q4-k-m,1,0.9380232691764832,0.9380232691764832,0.0,False,0.09074733096085409,0.14583333333333334,0.13725490196078433,0,False,False,high,566,566,51,,d70f588b21ad7149f9e1ed213acd3a98561090e8343799bffd8257ccf3202a3f,False,hhem-2.1-open@8e4a2e6e;weights-841b70e0;metrics-4;window=900/150/anchored;bands=0.80/0.50,2026-09-24T12:23:05Z,1358,0.0017793594306049821,0.0,0.0,37517eb5af5ceca62cb502829dd8818df941c9fc0ba72e8d70387809cf61f8fc,0.2074682529885224,0.6
2026-09-24,2026-09-24,2026-09-24-35995505585,energy-qyr63qjbf05krngw,bfb061de4b780b3c561cfad6e3e8e22c07be1ddd4b8150343056faaccfc1e7a5,https://oilprice.com/Latest-Energy-News/World-News/Morgan-Stanley-Says-Diesel-Export-Ban-Would-Push-US-Gas-Prices-Higher.html,Morgan Stanley: Diesel Export Ban Would Push U.S. Gas Prices Higher,energy,qwen3-5-9b-q4-k-m,1,0.9266223311424255,0.9266223311424255,0.0,False,0.14893617021276595,0.05660377358490566,0.08928571428571429,0,False,False,high,374,374,56,,2dc961fddc9ef7f0438944db3e002376778b33672892950df5d9a6a6d8383a69,False,hhem-2.1-open@8e4a2e6e;weights-841b70e0;metrics-4;window=900/150/anchored;bands=0.80/0.50,2026-09-24T12:23:33Z,849,0.005319148936170213,0.015957446808510637,0.0,6152a269f9aa04db02c64ec69850dd7ec16e0a008804633a191d37ec6e77c033,0.22768710231601116,0.45
2026-09-24,2026-09-24,2026-09-24-35995505585,energy-1wv87knw8bagb1j8,0f3683cebc42d5058648edbd624d55e7fe8077eb9c015c72bd89aa4b470200d8,https://balkangreenenergynews.com/winners-of-2026-just-transition-young-voices-awards-announced,Winners of 2026 Just Transition Young Voices Awards announced,energy,qwen3-5-9b-q4-k-m,1,0.8014687299728394,0.8014687299728394,0.0,False,0.24915824915824916,0.22535211267605634,0.16216216216216217,0,False,False,high,294,294,74,,24694c17099d30cb678a8af43289d3b374b954aa4d6cc82d14c3a082918f45d2,False,hhem-2.1-open@8e4a2e6e;weights-841b70e0;metrics-4;window=900/150/anchored;bands=0.80/0.50,2026-09-24T12:20:43Z,713,0.0,0.0,0.0,8a9923d2cbc7dd46a0895b76efd0169c05e7c833083d845a33de65824b1b2dd2,0.10134861777510104,0.4
2026-09-24,2026-09-24,2026-09-24-35995505585,energy-qt4f92s99ps7jfxa,be88f48b294db2793faa68198dd9e01cceda18fff935d175ef3d0328c780e381,https://pv-magazine.com/2026/09/24/ventilator-exhaust-air-evaporative-cooling-boost-residential-heat-pump-efficiency,"Ventilator exhaust air, evaporative cooling boost residential heat pump efficiency",energy,qwen3-5-9b-q4-k-m,1,0.9855599403381348,0.9855599403381348,0.0,False,0.10033444816053512,0.2631578947368421,0.16666666666666666,0,False,False,high,591,591,60,,252a98f01969d098bb64c26bfa5e0d2cbca326817613690642cd1e5fc2271c65,False,hhem-2.1-open@8e4a2e6e;weights-841b70e0;metrics-4;window=900/150/anchored;bands=0.80/0.50,2026-09-24T12:17:54Z,1515,0.0,0.008361204013377926,0.0,71b45232a3eb76b073c6939a8d271054795a12844ee7975cd5f50ee55a6f464f,0.34337203714624615,0.65
2026-09-24,2026-09-24,2026-09-24-35995505585,energy-ntf608we61k7hvkz,ae9e60238e306678ee7f0af75221672570d872ab00d2719ff64bf9487a3943b4,https://pv-magazine.com/2026/09/24/brazil-power-producers-call-for-bess-framework-and-curtailment-rules,Brazil power producers call for BESS framework and curtailment rules,energy,qwen3-5-9b-q4-k-m,1,0.9487506151199341,0.9487506151199341,0.0,False,0.17222222222222222,0.3050847457627119,0.12903225806451613,0,False,False,high,356,356,62,,1163fe3e246b563c89ae723803b44e8ea3016a0a0f40004a18915f091092f36c,False,hhem-2.1-open@8e4a2e6e;weights-841b70e0;metrics-4;window=900/150/anchored;bands=0.80/0.50,2026-09-24T12:28:21Z,730,0.0,0.011111111111111112,0.0,7b0784fdcd6f90a22435a248b7c04e12a652394fec6c0281fef11fdcbc30a9c3,0.44299424656578623,0.65
2026-09-24,2026-09-24,2026-09-24-35995505585,energy-824tkw1k1p0vcvyr,4089a9f0330d81b66fd894139b6e4ef68057405659f27cb42a95e58860dad59f,https://canarymedia.com/articles/electrification/new-induction-stove-clean-cooking,Can this new induction stove help fuel the transition to clean cooking?,energy,qwen3-5-9b-q4-k-m,1,0.9052621126174927,0.9052621126174927,0.0,False,0.08892355694227769,0.018518518518518517,0.07017543859649122,0,True,False,medium,634,634,57,,ae5076cbbd5c58529877ebc835eef4dd06402e919767da4a92b4460c8534c610,False,hhem-2.1-open@8e4a2e6e;weights-841b70e0;metrics-4;window=900/150/anchored;bands=0.80/0.50,2026-09-24T12:36:09Z,1684,0.0031201248049922,0.0015600624024961,0.0,498625971455df5c9ed2301fb8401848f23e3ae516d0a88a4744c09a2e06fc40,0.22931161391574117,0.55
2026-09-24,2026-09-24,2026-09-24-35995505585,energy-qf608g7ecp6cfv1p,bbcc0440ee658cc7ec368cd4f3dac84a0a1757cf2c39271fa57eb7391905a89c,https://oilprice.com/Latest-Energy-News/World-News/Just-One-Commodity-Vessel-Left-the-Strait-of-Hormuz-on-Wednesday.html,Just One Commodity Vessel Left the Strait of Hormuz on Wednesday,energy,qwen3-5-9b-q4-k-m,1,0.9431973099708557,0.9431973099708557,0.0,False,0.2046783625730994,0.16417910447761194,0.11428571428571428,0,True,False,medium,339,339,70,,1ada7741456497e782c83b38c5795d22601640cbf429db1fe43b98e686f8184f,False,hhem-2.1-open@8e4a2e6e;weights-841b70e0;metrics-4;window=900/150/anchored;bands=0.80/0.50,2026-09-24T12:27:27Z,813,0.0029239766081871343,0.0029239766081871343,0.0,12c03fc9bd2fdd3b55774f871a38ed1f8737f132ca5055fbf0f940c8a99f0aa2,0.2676014016005695,0.55
2026-09-24,2026-09-24,2026-09-24-35995505585,energy-wjfa8nv4afdr2tx3,e49ea4576453db816ba38d8d2b6e3706e522cfb01bfd8666f1733c52f58d880e,https://energy-storage.news/nyserda-picks-eight-projects-for-new-york-utility-scale-energy-storage-programme,NYSERDA picks eight projects for New York utility-scale energy storage programme,energy,qwen3-5-9b-q4-k-m,1,0.917168378829956,0.917168378829956,0.0,False,0.08656716417910448,0.12727272727272726,0.13793103448275862,0,False,False,high,667,667,58,,72daf2d8ead4d412549cefe7bc38bef9ddf75874650cb31f95a94d29940fb50d,False,hhem-2.1-open@8e4a2e6e;weights-841b70e0;metrics-4;window=900/150/anchored;bands=0.80/0.50,2026-09-24T12:28:00Z,1703,0.0,0.0029850746268656717,0.0,2f7dd8e7490d23f899175520c1c63279a2733c94c823b7dea0df832c71d847bd,0.3121512355566003,0.45
