version,date,run_id,policy_months,max_deletes_per_run,dry_run,cutoff_date,candidates_found,deleted,skipped_by_fuse,fuse_tripped,bytes_reclaimed,oldest_kept,payload_bytes_before,payload_bytes_after
2026-09-06T13:00,2026-09-06,2026-09-06-3,-1,200,True,,0,0,0,False,0,2026-08-22,23375779,23375779
2026-09-06T13:00,2026-09-06,2026-09-06-34036843718,-1,200,True,,0,0,0,False,0,2026-08-22,23630460,23630460
2026-09-06T13:00,2026-09-06,2026-09-06-34047615218,-1,200,True,,0,0,0,False,0,2026-08-22,23907653,23907653
2026-09-06T13:00,2026-09-06,2026-09-06-34058152794,-1,200,True,,0,0,0,False,0,2026-08-22,24141529,24141529
