version,date,run_id,policy_months,max_deletes_per_run,dry_run,cutoff_date,candidates_found,deleted,skipped_by_fuse,fuse_tripped,bytes_reclaimed,oldest_kept,payload_bytes_before,payload_bytes_after
2026-09-06T13:00,2026-09-17,2026-09-17-35196099426,13,200,True,2025-08-23,0,0,0,False,0,,26502845,26502845
2026-09-06T13:00,2026-09-17,2026-09-17-35217503671,13,200,True,2025-08-23,0,0,0,False,0,,26680934,26680934
2026-09-06T13:00,2026-09-17,2026-09-17-35237475481,13,200,True,2025-08-23,0,0,0,False,0,,26869645,26869645
