version,date,run_id,policy_months,max_deletes_per_run,dry_run,cutoff_date,candidates_found,deleted,skipped_by_fuse,fuse_tripped,bytes_reclaimed,oldest_kept,payload_bytes_before,payload_bytes_after
2026-09-06T13:00,2026-09-22,2026-09-22-35701213155,13,200,True,2025-08-28,0,0,0,False,0,,29191448,29191448
2026-09-06T13:00,2026-09-22,2026-09-22-35723106503,13,200,True,2025-08-28,0,0,0,False,0,,29370431,29370431
