version,date,run_id,policy_months,max_deletes_per_run,dry_run,cutoff_date,candidates_found,deleted,skipped_by_fuse,fuse_tripped,bytes_reclaimed,oldest_kept,payload_bytes_before,payload_bytes_after
2026-09-06T13:00,2026-09-11,2026-09-11-34573851795,-1,200,True,,0,0,0,False,0,2026-08-22,28851898,28851898
2026-09-06T13:00,2026-09-11,2026-09-11-34594066771,-1,200,True,,0,0,0,False,0,2026-08-22,29100203,29100203
2026-09-06T13:00,2026-09-11,2026-09-11-34610211565,-1,200,True,,0,0,0,False,0,2026-08-22,29331221,29331221
2026-09-06T13:00,2026-09-11,2026-09-11-34629583642,-1,200,True,,0,0,0,False,0,2026-08-22,29562998,29562998
