version,date,run_id,item_id,url_key,source_url,title,vertical,model_id,attempt,hhem,hhem_full,hhem_delta,truncation_flagged,compression,extractiveness,verbatim_run,unsupported_numbers,hedge_dropped,extraction_suspect,band,source_word_count,source_seen_word_count,summary_word_count,pipeline_fingerprint,output_digest,determinism_violation,scorer_version,scored_at,score_ms,evidential_density,speculative_density,self_repetition,source_digest,coherence,semantic_coverage
2026-09-24,2026-09-25,2026-09-25-36132006504,business-economy-9aavjqtnv3qm2m4j,4a95b95f55d8ef4150920e8492c4b623e950397c65f73389cc212cb20a558e5a,https://theguardian.com/money/2026/sep/25/britain-low-paid-help-to-save-savings-scheme-cash-bonus,Britain's low-paid urged to sign up to savings scheme offering cash bonus,business-economy,qwen3-5-9b-q4-k-m,1,0.9664867520332336,0.9664867520332336,0.0,False,0.20392156862745098,0.02040816326530612,0.07692307692307693,0,True,False,medium,256,256,52,,6e94de813a710e47993a53bdac45eb140e744d21c78048aadfdb208dd89230ed,False,hhem-2.1-open@8e4a2e6e;weights-841b70e0;metrics-4;window=900/150/anchored;bands=0.80/0.50,2026-09-25T12:40:32Z,359,0.00392156862745098,0.00392156862745098,0.0,ca66d13948ebee3cd4aae2493253b16921c98a3c25516c3cb30998015dc4e55d,0.4179924859195242,0.45
2026-09-24,2026-09-25,2026-09-25-36132006504,world-c6zntk35mcm83ry1,61bf5d4c65a32881e3c12785da75e71c7f97adf1e80aa57a954c9347e4ba1fec,https://theconversation.com/nigeria-faces-the-worlds-highest-projected-death-toll-from-super-el-nino-heat-what-could-save-lives-292786,Nigeria faces the world's highest projected death toll from super El Nino heat: what could save lives,world,qwen3-5-9b-q4-k-m,1,0.2866552174091339,0.2866552174091339,0.0,False,0.07514944491887275,0.3176470588235294,0.22727272727272727,0,False,False,low,1155,1155,88,,2eee2781d311d9cfb16e81d3624ef3fdf23716c942c438b3914592377ada4f89,False,hhem-2.1-open@8e4a2e6e;weights-841b70e0;metrics-4;window=900/150/anchored;bands=0.80/0.50,2026-09-25T13:41:20Z,5232,0.0008539709649871904,0.004269854824935952,0.0,893c9e0a2dbd66021891e27136e8e5366b2b964efedd87578829fd563d5ffc8a,0.3010852227540178,0.45
2026-09-24,2026-09-25,2026-09-25-36132006504,world-wf8t962kzpdcskfx,e3d1a49853fd9acccdfd9377f640202d0826d79165fdccc9817bbc64d553f42e,https://news.cgtn.com/news/2026-09-25/Xi-says-China-US-ties-come-to-another-historical-juncture-1QIyW1HpQoo/p.html,Xi says China-US ties come to another historical juncture,world,qwen3-5-9b-q4-k-m,1,0.977647066116333,0.977647066116333,0.0,False,0.11,0.2222222222222222,0.18181818181818182,0,False,False,high,600,600,66,,5f705fadc6b179dfea2259eb430a0aa9ca8713d09cdd0405fced1363ce80ceb8,False,hhem-2.1-open@8e4a2e6e;weights-841b70e0;metrics-4;window=900/150/anchored;bands=0.80/0.50,2026-09-25T12:27:42Z,1562,0.0,0.0016666666666666668,0.0,660f2abbf581098964568049eb3b1115d73cf65764c0fca053d520761dc14140,0.11746391557328228,0.4
2026-09-24,2026-09-25,2026-09-25-36132006504,world-j0gbgk5w8xqbfgzj,9020b84cbc476eb7c3f23550705d63ec94648414d006c274d18fe54175f6066f,https://news.cgtn.com/news/2026-09-24/China-s-central-bank-pledges-accommodative-policy-to-support-growth-1QHDdGUcGB2/p.html,China's central bank pledges accommodative policy to support growth,world,qwen3-5-9b-q4-k-m,1,0.9444625973701477,0.9444625973701477,0.0,False,0.29464285714285715,0.15873015873015872,0.10606060606060606,0,False,False,high,224,224,66,,a6b271ce868b0540cf481e1e58f376fc27d9af35e2ab3a07d106edc389c5ebcc,False,hhem-2.1-open@8e4a2e6e;weights-841b70e0;metrics-4;window=900/150/anchored;bands=0.80/0.50,2026-09-25T12:43:43Z,332,0.0,0.0,0.0,7b8da8ee93dd3cb6f6382bfac73198dab505f0e1539468d8ea82ccd6046cf081,0.35153381026146835,0.65
2026-09-24,2026-09-25,2026-09-25-36132006504,world-xmh8fedfmj6jf643,ed2287b9afa48d279883e2eefb5e365dcac15ddf2e3d806e140a5fcf13057c81,https://euronews.com/2026/09/25/kazakhstan-wants-crypto-miners-to-use-power-generated-by-excess-oil-field-gas,Kazakhstan wants crypto miners to use power generated by excess oil field gas,world,qwen3-5-9b-q4-k-m,1,0.9368661046028137,0.9368661046028137,0.0,False,0.089128305582762,0.022727272727272728,0.04395604395604396,0,False,False,high,1019,1019,91,,3535a9ce6bafdae9d2717e751ccc438ee7b3132a9680436c1bfbd039bd4df6bd,False,hhem-2.1-open@8e4a2e6e;weights-841b70e0;metrics-4;window=900/150/anchored;bands=0.80/0.50,2026-09-25T13:53:39Z,4976,0.002938295788442703,0.007835455435847209,0.0,bacf701bde97e5a51ff8c464c904c01df9cbf45cd485e178e92d75deda438c3e,0.32941891742660107,0.55
2026-09-24,2026-09-25,2026-09-25-36132006504,world-f792k21hjn92hc6a,79d2298831955228b0ca8f2db28c99173ec17cc5a4b1e13c6646611a594f5689,https://theconversation.com/les-exportations-de-cobalt-de-la-rdc-contiennent-de-luranium-non-declare-notre-etude-evalue-le-risque-nucleaire-mondial-292497,Les exportations de cobalt de la RDC contiennent de l'uranium non declare : notre etude evalue le risque nucleaire mondial,world,qwen3-5-9b-q4-k-m,1,0.30307063460350037,0.30307063460350037,0.0,False,0.05589307411907655,0.0,0.010869565217391304,2,False,False,low,1447,1447,92,,de00a2b69578d0ba7d213dcef453800e812e1771b4eaaf3335cd5786b287a960,False,hhem-2.1-open@8e4a2e6e;weights-841b70e0;metrics-4;window=900/150/anchored;bands=0.80/0.50,2026-09-25T13:18:37Z,9610,0.0,0.0,0.0,5bcf4bf1b6791a2259e90af320a9fdb7e9ec6c4ab4d57288902d793f3ac072d9,0.4224219808849325,0.1
2026-09-24,2026-09-25,2026-09-25-36132006504,world-cmeka3703kms80hk,651d350ce01ce9940233a45f2303abb2e1e35c80686b96d99c1c932d795d92ae,https://channelnewsasia.com/singapore/hdb-robotics-automation-construction-bto-productivity-timeline-6410356,HDB scales up robotics and automation solutions to increase construction productivity at BTO sites,world,qwen3-5-9b-q4-k-m,1,0.9184251427650452,0.9184251427650452,0.0,False,0.06510067114093959,0.23404255319148937,0.10309278350515463,0,False,False,high,1490,1490,97,,b1529525c75824f18f384728760dfad85b33accd455bca5eefba3f2dd2c94d44,False,hhem-2.1-open@8e4a2e6e;weights-841b70e0;metrics-4;window=900/150/anchored;bands=0.80/0.50,2026-09-25T14:02:27Z,5994,0.0006711409395973154,0.006040268456375839,0.0,cf8c0cb3177763db6c26220e0efc6a5490fa51de0b0d322a8496bff6b1b65d0d,0.3320094955277444,0.65
2026-09-24,2026-09-25,2026-09-25-36132006504,world-9dww3hpfp8d3bksc,4b79c1c6cfb21a35cf2ce04bbf04445ae7155f3c8f6a877bd4e5a6e831e47286,https://euronews.com/2026/09/25/germanys-startup-boom-what-is-working-and-what-is-holding-them-back,Germany's startup boom: What is working and what is holding them back,world,qwen3-5-9b-q4-k-m,1,0.970139741897583,0.970139741897583,0.0,False,0.11294117647058824,0.2903225806451613,0.125,0,True,False,medium,850,850,96,,6158e1df22a2ddb7a855778977effcdd4e902b42d17a35f3703a28092b70d8fb,False,hhem-2.1-open@8e4a2e6e;weights-841b70e0;metrics-4;window=900/150/anchored;bands=0.80/0.50,2026-09-25T13:38:07Z,2921,0.002352941176470588,0.0058823529411764705,0.0,f406643def60811731951d5645e6f0ca4671717c227650bc6c3838e0d22153f7,0.3564511551840445,0.35
2026-09-24,2026-09-25,2026-09-25-36132006504,world-3x4bjstar3v8s981,1f48b9674ac0f68ca5016006f122349f742286893564ecfbb190b8cc6e7f6afa,https://dw.com/en/how-bulgaria-become-a-global-leader-in-battery-storage-and-what-this-means-for-the-country-s-grid-and-energy-market/a-79428289?maca=en-rss-en-world-4025-rdf,How Bulgaria become a global leader in battery storage and what this means for the country's grid and energy market?,world,qwen3-5-9b-q4-k-m,1,0.7853179574012756,0.7853179574012756,0.0,False,0.07024793388429752,0.07317073170731707,0.058823529411764705,0,False,False,medium,1216,1216,85,,5623d743fd4658262e51a6bbab0f3c7b5b20c85f9c88f397d447ae6d5a469399,False,hhem-2.1-open@8e4a2e6e;weights-841b70e0;metrics-4;window=900/150/anchored;bands=0.80/0.50,2026-09-25T14:08:25Z,5097,0.0024793388429752068,0.00743801652892562,0.0,d36bef0a50463faca0d82aa96a8bb0238e3fe0bad413bbd5483a3dace7e42afa,0.45742220345802714,0.4
2026-09-24,2026-09-25,2026-09-25-36132006504,world-165614btat5a0mhv,098a60917a568aa0523b1f7f5990cc02cba7785af8f85cd27f1eae9fbf9fbb09,https://dw.com/en/iranian-president-pezeshkian-brought-a-diplomatic-tone-to-unga-in-new-york-what-did-his-speech-signal/a-79428890?maca=en-rss-en-world-4025-rdf,Iranian President Pezeshkian brought a diplomatic tone to UNGA in New York. What did his speech signal?,world,qwen3-5-9b-q4-k-m,1,0.953831136226654,0.953831136226654,0.0,False,0.12443946188340807,0.1574074074074074,0.06306306306306306,0,False,False,high,896,896,111,,fe52c82ac1b26a7dcb3f6b638495b0c821615b13d28dc049102e750868613ae0,False,hhem-2.1-open@8e4a2e6e;weights-841b70e0;metrics-4;window=900/150/anchored;bands=0.80/0.50,2026-09-25T13:27:21Z,3042,0.002242152466367713,0.006726457399103139,0.0,30d568e92df96aaee9fa7e3f877647341d5d264f2073272f181276813499ead4,0.21716169806018754,0.55
2026-09-24,2026-09-25,2026-09-25-36132006504,world-37jwdzq9v8n5cmha,19e5c6fee9da2a56522ae8049cb6581fd78bb40d1ce9f676b6182ece7a8a1d17,https://aa.com.tr/en/americas/turkish-first-lady-hopes-un-general-assembly-will-contribute-to-global-consensus-peace/4069188,"Turkish first lady hopes UN General Assembly will contribute to global consensus, peace",world,qwen3-5-9b-q4-k-m,1,0.9727986454963684,0.9727986454963684,0.0,False,0.29743589743589743,0.23636363636363636,0.13793103448275862,0,False,False,high,194,194,58,,1fe974be7a762a3b1bf8b42859b7f930681f985306db58772af73284de877473,False,hhem-2.1-open@8e4a2e6e;weights-841b70e0;metrics-4;window=900/150/anchored;bands=0.80/0.50,2026-09-25T12:34:04Z,508,0.0,0.005128205128205128,0.0,9291a2e31848607d6d60967a8d1fbd5b3b48855913724cd71394b68a489a8404,0.3438036690144303,0.65
2026-09-24,2026-09-25,2026-09-25-36132006504,world-61vsggt4gqdz5mtv,307798434485dbf2d35b853e08f447eeb0eec39538075d2a6e9a1dd60dcc9701,https://english.elpais.com/usa/2026-09-25/wilber-garcess-life-before-being-shot-by-ice-a-sports-enthusiast-and-father-of-a-disabled-child.html,Wilber Garces's life before being shot by ICE: A sports enthusiast and father of a disabled child,world,qwen3-5-9b-q4-k-m,1,0.5182368755340576,0.5182368755340576,0.0,False,0.10410958904109589,0.09009009009009009,0.043859649122807015,0,False,False,medium,1056,1056,114,,121e7b739f0537850fee28479e8a66029aa5962cd9ab4f7c1328ada6e9be89da,False,hhem-2.1-open@8e4a2e6e;weights-841b70e0;metrics-4;window=900/150/anchored;bands=0.80/0.50,2026-09-25T13:47:26Z,5145,0.0,0.0027397260273972603,0.0,fa907a72f832871eea12c8c79984752211b493a02035164330f7d753d8aa0b34,0.3159859855553174,0.6
2026-09-24,2026-09-25,2026-09-25-36132006504,world-5ywn7wszy36y2gkm,2fb953f33ff0cde14274fd77a186600fb93e8aa7406fa0a45bb54dde39a52048,https://france24.com/en/tv-shows/focus/20260925-fatalities-on-indian-roads-one-death-reported-every-three-minutes,Fatalities on Indian roads: One death reported every three minutes,world,qwen3-5-9b-q4-k-m,1,0.9636477828025818,0.9636477828025818,0.0,False,0.4715447154471545,0.05454545454545454,0.08620689655172414,0,False,False,high,123,123,58,,d64ebb66d7f539ed4fea33adc584bb544e428a976fe2af724f6a4a60e80c44bf,False,hhem-2.1-open@8e4a2e6e;weights-841b70e0;metrics-4;window=900/150/anchored;bands=0.80/0.50,2026-09-25T12:49:27Z,353,0.0,0.0,0.0,9fe941c3d6976af7d32c5c0ef276bd071bced35def51d7a8b98345a102ab08b8,0.3470705504155694,0.6
2026-09-24,2026-09-25,2026-09-25-36132006504,world-frbnxtkpkkyf98ht,7e175eea769cfcf4a23a27c5f7a13c6f391eb9b953b908bde2ba7c2b990607e1,https://theguardian.com/world/2026/sep/25/giorgia-meloni-italy-foreign-children-schools,Meloni accused of election shift to right after 'shameful' cap on foreign children in classrooms,world,qwen3-5-9b-q4-k-m,1,0.6084274053573608,0.6084274053573608,0.0,False,0.10207939508506617,0.0761904761904762,0.05555555555555555,0,False,False,medium,1037,1037,108,,b557526f151d7e3cf94e554ed8140bcf57c6f93e9c3d8b8ec5edfa9e447e2af6,False,hhem-2.1-open@8e4a2e6e;weights-841b70e0;metrics-4;window=900/150/anchored;bands=0.80/0.50,2026-09-25T13:38:44Z,6343,0.0,0.010396975425330813,0.0,a67160b55472fc2ec21ebc69fe0460490241ee82d07dc730361277c6be15cd6c,0.2924070392454617,0.45
2026-09-24,2026-09-25,2026-09-25-36132006504,world-hb2avr4h3p3y873m,8ac4ade0911d87e41c74d801a7457c1869b65c8ec76136d0b021b603d9dd3311,https://theguardian.com/us-news/2026/sep/24/trump-midterms-tv-media-ban-economy,When Trump's narrative meets voters' realities,world,qwen3-5-9b-q4-k-m,1,0.57464998960495,0.57464998960495,0.0,False,0.08021877848678213,0.058823529411764705,0.056818181818181816,0,False,False,medium,1096,1096,88,,c8b35b86a598cca7fcd92cf7674a5599b4cfd728597cd6b7a95fe86509086811,False,hhem-2.1-open@8e4a2e6e;weights-841b70e0;metrics-4;window=900/150/anchored;bands=0.80/0.50,2026-09-25T14:10:52Z,5844,0.0018231540565177757,0.0027347310847766638,0.0,3dfb5225278559e074071a088f3250d8cf8ee05be742e85af8d0f41ec7d2c601,0.25021457767862937,0.45
2026-09-24,2026-09-25,2026-09-25-36132006504,world-cvw2dednt7gfcwk0,66f826b9b5d1e0f67260cbd061167915ddfa72f1ac460f2ad7667e345df56f45,https://thehindu.com/news/international/italy-decrees-limits-on-non-italian-speakers-veils-in-school-classrooms/article71508286.ece,"Italy decrees limits on non-Italian speakers, veils in school classrooms",world,qwen3-5-9b-q4-k-m,1,0.8573834300041199,0.8573834300041199,0.0,False,0.09496567505720824,0.0375,0.07228915662650602,0,True,False,medium,874,874,83,,6023370ba1a55a5c5e2451fb90d7f0f4b17ab399c07fdf45b00a8fcb59ce3c4a,False,hhem-2.1-open@8e4a2e6e;weights-841b70e0;metrics-4;window=900/150/anchored;bands=0.80/0.50,2026-09-25T14:01:38Z,3078,0.0011441647597254005,0.013729977116704805,0.0,beae7586eb51fde64d1e6a3846448f64e424139361aef0b7718145b61fff586f,0.23072856621050017,0.45
2026-09-24,2026-09-25,2026-09-25-36132006504,world-h6sysprkhp1jvf2q,89b3ecdb138d832dbc579ed01f075d812b2d4ec5ae11a071846268c163cecb98,https://news.mongabay.com/2026/09/new-global-maps-chart-40-years-of-ocean-heat-and-acidification-extremes,New global maps chart 40 years of ocean heat and acidification extremes,world,qwen3-5-9b-q4-k-m,1,0.9538056254386902,0.9538056254386902,0.0,False,0.06941266209000763,0.07954545454545454,0.08791208791208792,0,False,False,high,1295,1295,91,,5b09e0538f3e2295c81ba064aa0422087db773e62e959b905b10e162bf596830,False,hhem-2.1-open@8e4a2e6e;weights-841b70e0;metrics-4;window=900/150/anchored;bands=0.80/0.50,2026-09-25T14:25:22Z,6140,0.0007627765064836003,0.005339435545385202,0.0,ad0c63a05d831b0cfd42e76199cec963886c84ab9149f5b9e811e9c1f570bd26,0.3747384509881783,0.6
2026-09-24,2026-09-25,2026-09-25-36132006504,world-nz1r9r2yxk1fgqcy,afc384e05eecc2f85d9eec3dacf6f8c6ef00f5294f776c5120031158a5877ce7,https://english.elpais.com/usa/2026-09-25/the-sikh-community-is-suffering-from-racism-fueled-by-the-trump-administration.html,The Sikh community is suffering from racism fueled by the Trump administration,world,qwen3-5-9b-q4-k-m,1,0.8851590156555176,0.8851590156555176,0.0,False,0.1471861471861472,0.12030075187969924,0.07352941176470588,0,False,False,high,919,919,136,,cee4793f9e4e4a2c6dca57dd8c0ba9c0650796e3b335be946a980ce4559503fb,False,hhem-2.1-open@8e4a2e6e;weights-841b70e0;metrics-4;window=900/150/anchored;bands=0.80/0.50,2026-09-25T13:51:04Z,6563,0.0,0.0010822510822510823,0.0,3385aab2ee8023ca440a09d86f89172d291a8e7bed45c3f61c2d3dd99fab422e,0.26979267676727436,0.6
2026-09-24,2026-09-25,2026-09-25-36132006504,world-zh8qa0fe7qfra70d,fc517501ee3ddf851c0d4146c0390adf033288703ae27ca47a40a7d369c5c2dd,https://france24.com/en/europe/20260925-trump-made-final-decision-to-give-ukraine-patriot-licence-zelensky-says,"Trump made 'final decision' to give Ukraine Patriot licence, Zelensky says",world,qwen3-5-9b-q4-k-m,1,0.9640527963638306,0.9640527963638306,0.0,False,0.11070110701107011,0.21052631578947367,0.11666666666666667,0,False,False,high,543,543,60,,b72ccb559c738654f542639438c6dff7c84b8db119665da4c6729dbdb13ced31,False,hhem-2.1-open@8e4a2e6e;weights-841b70e0;metrics-4;window=900/150/anchored;bands=0.80/0.50,2026-09-25T12:44:24Z,1560,0.0,0.01845018450184502,0.0,a567c80019de8be73ba6220dcd3c7e3cc0701b4d109badbaa0f2de00d3f4927d,0.2049336616494091,0.6
2026-09-24,2026-09-25,2026-09-25-36132006504,world-2f2atft6te00s4d8,13c4ad3f46d3800c91a806ca8acb4c6db5985291fedcb0ada69d7b2a097502b0,https://npr.org/2026/09/25/g-s1-144994/up-first-newsletter-trump-xi-netanyahu-united-nations-mortgage-rates,"Trump and Xi strike cordial tone at summit. And, Netanyahu gives defiant UNGA speech",world,qwen3-5-9b-q4-k-m,1,0.9502621293067932,0.9502621293067932,0.0,False,0.1012909632571996,0.29292929292929293,0.10784313725490197,0,False,False,high,1031,1031,102,,fd19cd74e0a8c4845f964d8bad3753efc3a60b9b4738a80cd707c8ea5263f1f5,False,hhem-2.1-open@8e4a2e6e;weights-841b70e0;metrics-4;window=900/150/anchored;bands=0.80/0.50,2026-09-25T14:09:39Z,4778,0.0019860973187686196,0.0019860973187686196,0.0,fde3291f538d448e94e647dbcf051a7f5fb3af271d6db66f6e7f024211b51434,0.15416960677425356,0.3
2026-09-24,2026-09-25,2026-09-25-36132006504,world-fqsq3cmn6r5y8t6r,7df371b295360be468d82b4ea348d2ba00ffd1fa61d8dc78406a6b50199fd5fc,https://france24.com/en/tv-shows/revisited/20260925-from-jungle-to-jungles-migrants-in-calais-continue-to-dream-of-uk,"From 'Jungle' to jungles, migrants in Calais continue to dream of UK",world,qwen3-5-9b-q4-k-m,1,0.9492406845092773,0.9492406845092773,0.0,False,0.21052631578947367,0.07246376811594203,0.06944444444444445,0,False,False,high,342,342,72,,9cc6c6eee48212dc1a2901aaa866160c5e664565eda0ce1032c94a642b0c04ab,False,hhem-2.1-open@8e4a2e6e;weights-841b70e0;metrics-4;window=900/150/anchored;bands=0.80/0.50,2026-09-25T12:53:24Z,844,0.0,0.0,0.0,e48c89ef5a8c79cee1eecd148375f7dbdae6a029a73afc396aaa68cd4899597d,0.2922304273822103,0.55
2026-09-24,2026-09-25,2026-09-25-36132006504,india-jpemb7qc1k65j7xs,959d459eec0ccc591fb971e3b8da9c3f38567a1940f8bf107aa5ac9d8ea20f38,https://thehindu.com/business/every-ai-deployment-must-deliver-clear-economic-value-operational-execution-managing-directorgoogle-cloud-india/article71503825.ece,"Every AI deployment must deliver clear economic value, operational execution: Managing Director, Google Cloud India",india,qwen3-5-9b-q4-k-m,1,0.9856351613998413,0.9856351613998413,0.0,False,0.14414414414414414,0.18032786885245902,0.140625,0,False,False,high,439,439,64,,49da5d2d63f667e9f16494f0cbb369ce95a766aede7cf6580afb565769c0e3e1,False,hhem-2.1-open@8e4a2e6e;weights-841b70e0;metrics-4;window=900/150/anchored;bands=0.80/0.50,2026-09-25T12:13:46Z,1165,0.0022522522522522522,0.0,0.0,968aa8b6b45bf4186433a50c98ae884ea9ec69dc05b229f00c7e4b99e2aa1913,0.27029330091109327,0.45
2026-09-24,2026-09-25,2026-09-25-36132006504,india-3tsec8t70tezek22,1eb2e62347069df74c42e722f67877fb00431720f57221b1fa68178f2dcb3e47,https://thehindubusinessline.com/companies/tesla-opens-sixth-experience-centre-in-chennai-expands-service-network/article71508289.ece,"Tesla opens sixth experience centre in Chennai, expands service network",india,qwen3-5-9b-q4-k-m,1,0.9371351599693298,0.9371351599693298,0.0,False,0.12612612612612611,0.09433962264150944,0.10714285714285714,0,True,False,medium,442,442,56,,150e91761e007de32c95dde7f816d47e3d1aa8ac9ba8f14493cb3d1b12f18061,False,hhem-2.1-open@8e4a2e6e;weights-841b70e0;metrics-4;window=900/150/anchored;bands=0.80/0.50,2026-09-25T12:53:37Z,1165,0.006756756756756757,0.0022522522522522522,0.0,5ff3b6d2c70cc275d10c0789b7787489754eb6c6744e5779a7d6183e5996817c,0.2458537821083645,0.45
2026-09-24,2026-09-25,2026-09-25-36132006504,india-vtrf888tqeckp95e,deb0f4211abb993b24ae4c8a0ec3a7f495033f6d88076d2405fa35886cc670c0,https://timesofindia.indiatimes.com/technology/tech-news/openais-ai-agents-hacked-australian-government-health-website-alert-email-sent-a-month-later-to-public-mailbox-upset-australian-pm-says-i-spoke-with-sam-altman-to-tell-/articleshow/134482996.cms,OpenAI AI agents hacked Australian health site; PM tells Sam Altman he is upset,india,qwen3-5-9b-q4-k-m,1,0.9485248923301697,0.9485248923301697,0.0,False,0.11222780569514237,0.1875,0.16417910447761194,0,False,False,high,596,596,67,,278dd33551be21cbc866224a538b41407bf99cf138fb73e30cb95a41dbf1cc69,False,hhem-2.1-open@8e4a2e6e;weights-841b70e0;metrics-4;window=900/150/anchored;bands=0.80/0.50,2026-09-25T12:50:05Z,911,0.005025125628140704,0.0016750418760469012,0.0,5f2b375ca47b96ab0bc24da873cfeddadaf27763d6d0e346aedc5b2361700184,0.2298621719611823,0.6
2026-09-24,2026-09-25,2026-09-25-36132006504,india-k7rayxkp44yv00jh,99f0af7676213db00251b84bbb6d31b1dde04d455fadaaefb395d47c274a8592,https://livemint.com/news/india/oracle-21-firms-to-face-iit-hiring-freeze-after-reneging-on-job-offers-report-11790330718906.html,"Oracle, 21 firms to face IIT hiring freeze after reneging on job offers: Report",india,qwen3-5-9b-q4-k-m,1,0.971439778804779,0.971439778804779,0.0,False,0.11834961997828447,0.7714285714285715,0.3119266055045872,0,False,False,high,922,922,109,,8957d7fa56b27465bb893f3f66e8e785d1ff2650cdcc7d9005b02e0545e99733,False,hhem-2.1-open@8e4a2e6e;weights-841b70e0;metrics-4;window=900/150/anchored;bands=0.80/0.50,2026-09-25T14:37:38Z,6446,0.008686210640608035,0.003257328990228013,0.009433962264150941,07ccd6ed57158b9a545fb980f7c18eb0ec03b504126ed99b0ba5baecc8f1f89a,0.34073019130538684,0.7
2026-09-24,2026-09-25,2026-09-25-36132006504,india-pxtf63pmcdye73th,b774f30ed4637ce38f51a71e39603fc6fe6bd19a31bf9996b1cfd7cd785abada,https://thehindubusinessline.com/markets/forex/rupee-ends-at-9581-soothed-by-rbi-intervention-surge-in-forward-premiums-tipped-to-cool/article71508233.ece,Rupee ends at 95.81/$ soothed by RBI intervention; surge in forward premiums tipped to cool,india,qwen3-5-9b-q4-k-m,1,0.9288723468780518,0.9288723468780518,0.0,False,0.19122257053291536,0.08620689655172414,0.08196721311475409,0,False,False,high,319,319,61,,3fc13d2e1809564635bc3ca14c7f41b41b42cd5aa3d0f71a1139567ddef30dd0,False,hhem-2.1-open@8e4a2e6e;weights-841b70e0;metrics-4;window=900/150/anchored;bands=0.80/0.50,2026-09-25T12:19:47Z,706,0.0,0.006269592476489028,0.0,2db7092b84ad3e2fad7f8cc7cc8668b0306ddf4425d8072a4cbf295a147c2f1b,0.2355100188638364,0.65
2026-09-24,2026-09-25,2026-09-25-36132006504,india-h4667jt216mkna6t,890c63cb4209a93aa8dabca871b904cbfc8d417afdc89dd3ef4d085b5782d177,https://freepressjournal.in/business/tata-motors-launches-aeris-compact-sedan-at-529-lakh-targets-personal-car-buyers,"Tata Motors Launches Aeris Compact Sedan At ?5.29 Lakh, Targets Personal Car Buyers",india,qwen3-5-9b-q4-k-m,1,0.9322425127029419,0.9322425127029419,0.0,False,0.13110539845758354,0.1875,0.1568627450980392,0,False,False,high,390,390,51,,c0f1d2f4a292b2ee1ad0f76c112aa97ebe3cdd68cf3873eeb186efa07dab7018,False,hhem-2.1-open@8e4a2e6e;weights-841b70e0;metrics-4;window=900/150/anchored;bands=0.80/0.50,2026-09-25T13:03:45Z,1100,0.0,0.0,0.0,c8997479c609e061909abb6652107f08e200652a32a04408f9bc6357e5aacb1f,0.1739444342905702,0.6
2026-09-24,2026-09-25,2026-09-25-36132006504,india-y8dkj5948jc4ghz6,f21b39152444984847e6b5f1b8a88d9ca7b74ec8d71af2a02b098df553394ae2,https://thehindu.com/news/international/from-elon-musk-to-tim-cook-who-attended-donald-trump-xi-jinping-state-dinner-in-white-house/article71507635.ece,"Trump-Xi state dinner: From Elon Musk to Tim Cook, who attended the White House banquet?",india,qwen3-5-9b-q4-k-m,1,0.9563348889350891,0.9563348889350891,0.0,False,0.07401812688821752,0.2391304347826087,0.20408163265306123,0,False,False,high,654,654,49,,bc0f4cd9b8bfdf7b4deb5b0d815d3854b88e3926a1503c330805b89a135eb1c2,False,hhem-2.1-open@8e4a2e6e;weights-841b70e0;metrics-4;window=900/150/anchored;bands=0.80/0.50,2026-09-25T12:54:29Z,1474,0.0,0.0,0.0,e963a60f98863bf8807d9412d3379da77feea80594cde0c519c2fa443d058b84,0.2120080873477228,0.45
2026-09-24,2026-09-25,2026-09-25-36132006504,india-v07jzz1c4z67427e,d80f2ffc2c27cc7208ee447eac6fa53c5c8f0b1b8a6b15f08f6f6e9064fd403d,https://thehindu.com/news/cities/kolkata/adani-group-debuts-at-kolkatas-durga-puja-celebrations/article71507513.ece,Adani Group debuts at Kolkata's Durga Puja celebrations,india,qwen3-5-9b-q4-k-m,1,0.8766094446182251,0.8766094446182251,0.0,False,0.1981981981981982,0.047619047619047616,0.09090909090909091,0,False,False,high,331,331,66,,c020894cf50cb63efc6613d4ae32bd15d04ebcfae2d3838d633a9722cb0f9230,False,hhem-2.1-open@8e4a2e6e;weights-841b70e0;metrics-4;window=900/150/anchored;bands=0.80/0.50,2026-09-25T12:58:31Z,836,0.003003003003003003,0.0,0.0,8a6b91bf555ccc9ff04860a66aebb346ecc57fafae9d08482e7d9cffc12e31b0,0.2346669187857576,0.7
2026-09-24,2026-09-25,2026-09-25-36132006504,india-vpj41vp1619q8rp2,dda440eec130537462c266f712d8dee81c6ec6a00f50c31517e7ee7973577fd3,https://deccanchronicle.com/technology/australia-steps-up-response-to-ai-after-openai-bot-breaches-health-system-database-1990467,Australia Steps Up Response To AI After OpenAI Bot Breaches Health System Database,india,qwen3-5-9b-q4-k-m,1,0.9250378608703613,0.9250378608703613,0.0,False,0.11059907834101383,0.11827956989247312,0.08333333333333333,0,False,False,high,878,878,96,,90d5c22210e936e5848289cf69ecbc33067edc9d305baee032ae3ad76e9b8ea7,False,hhem-2.1-open@8e4a2e6e;weights-841b70e0;metrics-4;window=900/150/anchored;bands=0.80/0.50,2026-09-25T14:05:33Z,2940,0.0,0.012672811059907835,0.0,ea49f4329b460ea775d3ae8a420ca52cbee1f8d01cc90a8bff377d00b385ea28,0.21658739724627596,0.45
