version,date,payload_bytes,payload_digest,validator_version
2026-09-08,2026-09-21,189099,50f174bdb37db7582491d928b7a476d1c11b0918a9e2d2c3daab308cf2e5cdb9,55ed35decc916be5da359b30f687b906c831bcd9092dd637c56f994813f05c9d
2026-09-08,2026-09-21,370629,64e275fe06007057ce0873cc90dd4aa2114e1929226e1a2320bd080945353bac,55ed35decc916be5da359b30f687b906c831bcd9092dd637c56f994813f05c9d
2026-09-08,2026-09-21,561472,2539c685ca9583d7a48264e37915be2d6d879950ceec0d6f7be07440afe9d7f2,55ed35decc916be5da359b30f687b906c831bcd9092dd637c56f994813f05c9d
2026-09-08,2026-09-21,748409,89b5026fe1de94a61472a4755a92c265cb7a31f36a02358bca7834527932d579,55ed35decc916be5da359b30f687b906c831bcd9092dd637c56f994813f05c9d
