version,date,run_id,item_id,url_key,canonical_url,vertical,source_id,stage,outcome,code,http_status,source_chars,source_words,summary_words,detail,fetch_ms,extract_ms,summarize_ms,prefill_ms,decode_ms,input_tokens,output_tokens,cached_tokens,source_words_before_cap,shard,job,span_integrity,elements_found,element_class,model_calls,label_kind,label_prefill_ms,label_decode_ms,label_input_tokens,label_output_tokens,label_cached_tokens,summary_kind,summary_prefill_ms,summary_decode_ms,summary_input_tokens,summary_output_tokens,summary_cached_tokens,truncation_cap_tokens,selection_score,authority_score,tier_score,feed_weight,feed_reliability,lens_bonus,recency_bonus,carriage_step,watchlist_bonus,carried_by,watchlist_hit,on_front_page,tier,source_form,published_at,time_source,item_started_at,item_ended_at,item_index,shard_item_count,queue_wait_ms,fetch_connect_ms,fetch_ttfb_ms,robots_ms,retry_count,retry_total_ms,label_ms,summary_ms,visual_plan_ms,visual_plan_ms_is_estimate,faithfulness_ms,model_wait_ms,item_total_ms,stage_gap_ms,visual_plan_tokens_written,label_cache_pct,summary_cache_pct,slot_id,kv_tokens_at_start,prefix_shared_with_previous,label_prefill_tokens_per_s,label_decode_tokens_per_s,summary_prefill_tokens_per_s,summary_decode_tokens_per_s,label_finish_reason,summary_finish_reason,recovered,cpu_model,cpu_busy_pct,cpu_busy_max,cpu_busy_min,cpu_steal_pct,load_1m,llama_rss_bytes,llama_rss_anon_bytes,llama_rss_peak_bytes,llama_major_faults,python_rss_bytes,python_rss_anon_bytes,model_id,model_quantisation,n_ctx_configured,n_parallel,n_threads,n_batch,weights_pinned,max_output_tokens,label_budget_tokens,summary_budget_tokens,run_visual_decision,temperature,failed_field,failed_rule,os_mem_available_bytes,os_mem_total_bytes,os_mem_cached_bytes,os_swap_free_bytes,os_swap_total_bytes,os_mem_available_min_bytes
2026-09-20T18:00,2026-09-21,2026-09-21-35625832336,ai-44da0weedcp762t7,211aa071ce6b2c730b478b7bf872e792f5edc05576b7de09aa30702a79ae1148,https://fastcompany.com/91606913/your-companys-ai-getting-smarter-every-day-should-be?partner=rss,ai,fastcompany-tech,publish,ok,,,2686,430,59,,912,71,362405,327373,34890,6039,185,3022,430,1,work,True,1,unclassified,2,label,320774,11631,2961,62,0,summarize_and_plan,6599,23259,3078,123,3022,,1.180871,0.6,0.6,1.0,1.0,0.0,0.5808713496803533,0.0,0.0,1,False,False,2,article,2026-09-21T15:38:34Z,feed,2026-09-21T16:34:15Z,2026-09-21T16:51:51Z,5,20,691631,122,369,314,0,0,332522,29866,,,903,142,364297,6,,0.0,98.18,0,3022,False,9.23,5.33,8.49,5.29,stop,stop,False,AMD EPYC 7763 64-Core Processor,97.29,99.85,96.45,0.0,5.85,10614493184,4927549440,10614493184,0,1364389888,601546752,qwen3-5-9b-q4-k-m,q4_k_m,65536,1,4,2048,True,2000,6491,4735,False,0.2,,,4434989056,16766414848,9713823744,3221180416,3221221376,4434989056
2026-09-20T18:00,2026-09-21,2026-09-21-35625832336,ai-avzze71sfmdc6cp7,56fff71c397d1ac332c7d114249286d21ece6240edb0f4b136796071e9c4b9a5,https://arstechnica.com/ai/2026/09/trump-rejects-ai-slowdown-calls-launches-ai-force-instead,ai,ars-technica-ai,publish,ok,,,1430,247,60,,533,36,421246,292884,128201,5965,696,3229,247,2,work,True,1,unclassified,2,label,286165,101270,2680,550,0,summarize_and_plan,6719,26931,3285,146,3229,,1.17609,0.5954545454545455,0.6,1.0,0.9924242424242424,0.0,0.5806352878630898,0.0,0.0,1,False,False,2,article,2026-09-21T15:37:56Z,feed,2026-09-21T16:33:40Z,2026-09-21T16:51:18Z,5,20,635563,126,169,137,0,0,387572,33658,,,622,161,422442,5,,0.0,98.3,0,3229,False,9.37,5.43,8.33,5.42,stop,stop,False,AMD EPYC 7763 64-Core Processor,98.05,99.95,96.36,0.0,5.98,10627092480,4940353536,10669223936,0,1399115776,636583936,qwen3-5-9b-q4-k-m,q4_k_m,65536,1,4,2048,True,2000,6491,4735,False,0.2,,,4442075136,16770748416,9872588800,3221180416,3221221376,4427202560
2026-09-20T18:00,2026-09-21,2026-09-21-35625832336,energy-9zsxjjcf1630177y,4ff3d9498f0986009cfea7e40776b83d0669f1a6f00d3791cc25e91b8cf35655,https://oilprice.com/Latest-Energy-News/World-News/Wholesale-Gas-Prices-Are-Reaching-Consumers-Faster-ECB-Says.html,energy,oilprice,publish,ok,,,2572,435,90,,510,55,700955,370466,330441,7825,1663,4424,435,3,work,True,16,chartable,2,label,363921,210958,3350,1075,0,summarize_and_plan,6545,119483,4475,588,4424,,1.655864,0.6,0.6,1.0,1.0,0.0,0.5558636412481534,0.0,0.5,1,True,False,2,article,2026-09-21T14:30:00Z,feed,2026-09-21T16:33:49Z,2026-09-21T17:04:28Z,5,20,1136460,72,17,204,0,0,574889,126040,59538,True,1023,48,702550,7,293,0.0,98.86,0,4424,False,9.21,5.1,7.79,4.92,stop,stop,False,AMD EPYC 7763 64-Core Processor,98.39,99.99,96.9,0.0,4.83,10676764672,4989820928,10676764672,0,1349758976,586776576,qwen3-5-9b-q4-k-m,q4_k_m,65536,1,4,2048,True,2000,6491,4735,True,0.2,,value_error,4391862272,16766414848,9781334016,3221139456,3221221376,4391862272
2026-09-20T18:00,2026-09-21,2026-09-21-35625832336,energy-7qg9afkd67gmf8gz,3de0953e6d31e147a21f0a8c640a34192788119e3b7f2369d065b93058e86cca,https://electrek.co/2026/09/21/sunrun-tesla-580-mw-california-grid-record,energy,electrek,publish,ok,,,4524,763,95,,608,32,1010984,96966,913780,10697,2919,8579,763,0,work,True,25,chartable,2,label,93115,654117,4269,2108,2203,summarize_and_plan,3851,259663,6428,811,6376,,1.625693,0.6,0.6,1.0,1.0,0.0,0.5256934502017144,0.0,0.5,1,True,False,2,article,2026-09-21T13:03:03Z,feed,2026-09-21T16:34:46Z,2026-09-21T18:45:11Z,6,20,6810878,135,266,108,0,0,747431,263528,137035,True,1695,238,1013325,6,428,51.6,99.19,0,6376,True,22.19,3.22,13.5,3.12,stop,stop,False,INTEL(R) XEON(R) PLATINUM 8573C,99.54,99.98,96.87,0.0,5.53,14171652096,9331789824,14395138048,3,992444416,497664000,qwen3-5-9b-q4-k-m,q4_k_m,65536,1,4,2048,True,2000,6491,4735,True,0.2,,value_error,1043501056,16765378560,5569937408,2420228096,3221221376,899325952
2026-09-20T18:00,2026-09-21,2026-09-21-35625832336,energy-qfq7q4fvkkvjf1ht,bbee7b91fb9cf727863ae971f45c415fd0d44559064d23b9721c58dab5da742e,https://oilprice.com/Latest-Energy-News/World-News/Hungary-Asks-US-to-Waive-Tariffs-Over-Russian-Oil-Purchases.html,energy,oilprice,publish,ok,,,2300,382,97,,691,56,517207,327943,189227,6752,995,3734,382,1,work,True,3,unclassified,2,label,320976,146352,2962,773,0,summarize_and_plan,6967,42875,3790,222,3734,,1.477686,0.6,0.6,1.0,1.0,0.3,0.577686417582798,0.0,0.0,1,False,False,2,article,2026-09-21T15:30:00Z,feed,2026-09-21T16:34:16Z,2026-09-21T17:00:29Z,6,20,1054197,158,54,258,0,0,467337,49851,,,1122,37,519083,7,,0.0,98.52,0,3734,False,9.23,5.28,8.04,5.18,stop,stop,False,AMD EPYC 7763 64-Core Processor,98.07,99.99,96.63,0.0,5.51,10674659328,4987715584,10674659328,0,1368801280,605958144,qwen3-5-9b-q4-k-m,q4_k_m,65536,1,4,2048,True,2000,6491,4735,False,0.2,,,4337881088,16766414848,9715965952,3221180416,3221221376,4337881088
2026-09-20T18:00,2026-09-21,2026-09-21-35625832336,energy-8xfx205wv2sc94ze,475fd100bcd8b2c493ee9b7ad2cde1f90b471a2d10a75ae776af7a38070b07fb,https://electrek.co/2026/09/21/chevrolet-bolt-ev-2026-review-can-the-new-powertrain-save-it,energy,electrek,summarize,failed,model_timed_out,,18286,3228,0,"the model server took the request and did not answer inside request_timeout_minutes, so the call was cut off mid-decode. It was serving; it was writing more tokens than the clock admits",60,66,1326169,,,,,,3228,2,work,True,144,chartable,,,,,,,,,,,,,,,1.190519,0.6,0.6,1.0,1.0,0.0,0.5905192564173473,0.0,0.0,1,False,False,2,article,2026-09-21T16:04:14Z,feed,2026-09-21T16:33:41Z,2026-09-21T19:14:04Z,6,20,8297157,24,4,21,0,0,,,,,,1326169,1326305,10,,,,,,,,,,,,,,AMD EPYC 7763 64-Core Processor,97.79,99.75,96.78,0.0,5.99,13979549696,8295239680,13979549696,1,1147924480,615022592,qwen3-5-9b-q4-k-m,q4_k_m,65536,1,4,2048,True,2000,6491,4735,,0.2,,,1086074880,16770748416,6539268096,3218898944,3221221376,1071525888
2026-09-20T18:00,2026-09-21,2026-09-21-35625832336,energy-509qmeh415x09qgz,28137a3a24097a04de1fa0a1bb0059b43c7e08b2499526aeef21245329e8fb20,https://carbonbrief.org/analysis-super-el-nino-reaches-remarkable-all-time-record,energy,carbon-brief,publish,ok,,,6139,1028,85,,579,29,723869,440055,283700,12503,1324,8866,1028,3,work,True,58,chartable,2,label,432909,189349,5779,894,2194,summarize_and_plan,7146,94351,6724,430,6672,,1.181841,0.6,0.6,1.0,1.0,0.0,0.5818414517053457,0.0,0.0,1,False,False,2,article,2026-09-21T15:41:10Z,feed,2026-09-21T16:33:49Z,2026-09-21T18:34:51Z,6,20,6531255,33,182,361,0,0,622325,101511,28305,True,5559,114,730045,9,129,37.97,99.23,0,6672,True,8.28,4.72,7.28,4.56,stop,stop,False,AMD EPYC 7763 64-Core Processor,98.03,99.99,97.07,0.0,5.58,12867801088,7182233600,12867801088,0,1372438528,611409920,qwen3-5-9b-q4-k-m,q4_k_m,65536,1,4,2048,True,2000,6491,4735,True,0.2,,,2195468288,16766414848,7291154432,3221139456,3221221376,2195468288
2026-09-20T18:00,2026-09-21,2026-09-21-35625832336,business-economy-kz4x247wwjans3y4,9fc9d110fce4955c8fc4c454110c91913cbac1ebfc23f3d9081794e2509b0c07,https://fredblog.stlouisfed.org/2026/09/fomc-summary-of-economic-projections-september-2026,business-economy,fred-blog,publish,ok,,,3096,519,83,,1643,23,329791,185087,144662,9267,472,4651,519,0,work,True,44,chartable,2,label,181850,26235,4565,87,0,summarize_and_plan,3237,118427,4702,385,4651,,2.024665,1.0,1.0,1.0,1.0,0.0,0.5246654123278441,0.0,0.5,1,True,False,1,article,2026-09-21T13:00:00Z,feed,2026-09-21T16:34:47Z,2026-09-21T17:11:47Z,7,20,1887443,155,823,576,0,0,208094,121675,40604,True,979,42,332441,5,132,0.0,98.92,0,4651,False,25.1,3.32,15.76,3.25,stop,stop,False,INTEL(R) XEON(R) PLATINUM 8573C,98.14,99.97,96.17,0.0,5.46,12879257600,8028360704,12931801088,0,1334611968,571453440,qwen3-5-9b-q4-k-m,q4_k_m,65536,1,4,2048,True,2000,6491,4735,True,0.2,,,2217250816,16765378560,6733619200,3221176320,3221221376,2086346752
2026-09-20T18:00,2026-09-21,2026-09-21-35625832336,business-economy-sqyvdg405aqx66fm,cdfdb6c0802aafd319f44bbf2522a147e67560747fcba74e23ac8d97147bf06a,https://finance.yahoo.com/markets/article/amd-stock-soars-to-new-record-as-semiconductors-bounce-chart-of-the-day-161627271.html,business-economy,yahoo-finance,publish,ok,,,1686,279,83,,717,139,750191,336756,413390,7207,2112,4112,279,1,work,True,10,chartable,2,label,330153,204481,3044,1069,0,summarize_and_plan,6603,208909,4163,1043,4112,,1.995168,0.6,0.6,1.0,1.0,0.3,0.5951675354578073,0.0,0.5,1,True,False,2,article,2026-09-21T16:16:27Z,feed,2026-09-21T16:34:17Z,2026-09-21T17:13:00Z,7,20,1571676,53,185,225,0,0,534643,215524,135400,True,739,45,751793,7,676,0.0,98.77,0,4112,False,9.22,5.23,7.72,4.99,stop,stop,False,AMD EPYC 7763 64-Core Processor,98.57,99.99,96.4,0.0,5.58,10675392512,4988448768,10675392512,0,1368891392,605978624,qwen3-5-9b-q4-k-m,q4_k_m,65536,1,4,2048,True,2000,6491,4735,True,0.2,,value_error,4377841664,16766414848,9728532480,3221180416,3221221376,4337881088
2026-09-20T18:00,2026-09-21,2026-09-21-35625832336,business-economy-a6azgg47fg9v8hkf,5195f840877c13b4466fe7065084bbb9942bfb70f6cc09f8fb249ec5096c6149,https://channelnewsasia.com/business/amd-joins-us1-trillion-club-chipmakers-rally-ai-driven-demand-6400021,business-economy,cna-business,publish,ok,,,1577,257,77,,2278,99,406351,115151,291155,7479,1520,6471,257,2,work,True,14,chartable,2,label,108667,225604,3121,1187,2164,summarize_and_plan,6484,65551,4358,333,4307,,1.952308,0.6,0.6,1.0,1.0,0.3,0.5523075158939879,0.0,0.5,1,True,False,2,article,2026-09-21T14:20:00Z,feed,2026-09-21T16:33:41Z,2026-09-21T16:58:05Z,7,20,1054929,234,1504,398,0,0,334280,72047,23031,True,609,45,409343,6,117,69.34,98.83,0,4307,True,8.81,5.26,7.87,5.08,stop,stop,False,AMD EPYC 7763 64-Core Processor,99.14,99.99,97.23,0.0,5.54,10688290816,5001551872,10723045376,0,1399058432,636616704,qwen3-5-9b-q4-k-m,q4_k_m,65536,1,4,2048,True,2000,6491,4735,True,0.2,,,4371709952,16770748416,9749004288,3221180416,3221221376,4335341568
