version,date,payload_bytes,payload_digest,validator_version
2026-09-08,2026-09-23,186185,d0ceb6c66f007b2eb456f2509e10fd8e063c36cf1b5a1b1bbbb931afe62e33c4,546178b640ba0da2df5d45602f8a0a5fcfe4423dd4693fc57c6230219b71b9cc
