version,date,payload_bytes,payload_digest,validator_version
2026-09-08,2026-09-24,486689,19af030a5b8e7ae37e8fe6d0852cc3d8a10a1bf4e84bc4ce33ca43d1592cf377,e5fc99b06ca28d5addc824590e465f8047ab39b8da29ae8499a9c5e88c62051c
