version,judge_id,judge_model,judge_temperature,thinking_spans,prompt_digest,grammar_digest,date,run_id,shard,pairs_dealt,pairs_read,pairs_agreed,pairs_unreadable,pairs_refused,pairs_abandoned,disagreement_rate,unclear_rate,first_token_margin_median,decode_seconds_total,decode_seconds_max
2026-09-21T14:00,content-similarity-judge,qwen3-5-9b-q4-k-m,0.0,0,4f993862de58effa6954ee6ddb8bfaad98e1ee89428fa7885754703b095d51f5,c1d1b9dc902a79bd8eb0bdb775417a4329cbda9fe53aeabebfd87052854115c4,2026-09-24,2026-09-26-36204867495,0,32,32,30,0,0,0,0.0625,0.0,0.9587623876846889,3135.0517487070015,57.1667128009999
2026-09-21T14:00,content-similarity-judge,qwen3-5-9b-q4-k-m,0.0,0,4f993862de58effa6954ee6ddb8bfaad98e1ee89428fa7885754703b095d51f5,c1d1b9dc902a79bd8eb0bdb775417a4329cbda9fe53aeabebfd87052854115c4,2026-09-24,2026-09-26-36204867495,1,32,32,29,0,0,0,0.09375,0.0,0.9327802507735541,3123.243365739001,57.2777982959999
2026-09-21T14:00,content-similarity-judge,qwen3-5-9b-q4-k-m,0.0,0,4f993862de58effa6954ee6ddb8bfaad98e1ee89428fa7885754703b095d51f5,c1d1b9dc902a79bd8eb0bdb775417a4329cbda9fe53aeabebfd87052854115c4,2026-09-24,2026-09-26-36204867495,2,32,32,29,0,0,0,0.09375,0.0,0.9137495493686064,2947.490616138,62.29162380600019
2026-09-21T14:00,content-similarity-judge,qwen3-5-9b-q4-k-m,0.0,0,4f993862de58effa6954ee6ddb8bfaad98e1ee89428fa7885754703b095d51f5,c1d1b9dc902a79bd8eb0bdb775417a4329cbda9fe53aeabebfd87052854115c4,2026-09-24,2026-09-26-36204867495,3,31,31,28,0,0,0,0.0967741935483871,0.0,0.9621508770031378,1429.7227911600003,27.927729462000002
