version,date,run_id,item_id,url_key,source_url,title,vertical,model_id,attempt,hhem,hhem_full,hhem_delta,truncation_flagged,coverage,compression,extractiveness,verbatim_run,unsupported_numbers,hedge_dropped,extraction_suspect,band,source_word_count,source_seen_word_count,summary_word_count,pipeline_fingerprint,output_digest,determinism_violation,scorer_version,scored_at,score_ms,evidential_density,speculative_density,self_repetition,source_digest,new_fact_rate
2026-09-13T22:00,2026-09-15,2026-09-15-34943695821,ai-k3fg7jggpn7sgwgs,98df03ca10b54f98721919be730b3c30641e80ff28513561b7642d58e9c26144,https://techcrunch.com/2026/09/14/jensen-huang-took-a-call-from-trump-and-showed-off-something-else-too,"Jensen Huang took a call from Trump, and showed off something else, too",ai,qwen3-5-9b-q4-k-m,1,0.9109897017478943,0.9109897017478943,0.0,False,0.5,0.30612244897959184,0.06944444444444445,0.08,0,False,False,high,241,241,75,,ff1f2760d881cf3c9a961cfad9e91b9303423c66428111e34860413a55c5af07,False,hhem-2.1-open@8e4a2e6e;weights-841b70e0;metrics-3;window=900/150/anchored;bands=0.80/0.50;lead=0.30,2026-09-15T08:12:02Z,648,0.0,0.0,0.0,25f75aaf2128176925cb6ce35ef06580ef7ad9042d54bc8a392d0fad92062531,1.0
2026-09-13T22:00,2026-09-15,2026-09-15-34943695821,ai-6etq2h0q563em876,33b57144172986ea20e6e06b2bb04f49493b2183c042933150f505f21c20934c,https://techpolicy.press/millions-of-volunteers-are-keeping-the-internet-human-for-now,Millions of Volunteers Are Keeping the Internet Human. For Now.,ai,qwen3-5-9b-q4-k-m,1,0.14825914800167084,0.14825914800167084,0.0,False,0.36363636363636365,0.10134656272147413,0.08571428571428572,0.04195804195804196,0,False,False,low,1380,1380,143,,4f5c99573b0239de05ba649e41b54c867af85441cdd96664608ee9ccd31f3d67,False,hhem-2.1-open@8e4a2e6e;weights-841b70e0;metrics-3;window=900/150/anchored;bands=0.80/0.50;lead=0.30,2026-09-15T09:55:02Z,6968,0.0007087172218284905,0.002834868887313962,0.0,d514313b7dcfc2731f8e452253749b137a895aa218929509cc9eace2d5fcdf85,1.0
2026-09-13T22:00,2026-09-15,2026-09-15-34943695821,energy-mbhw0878ds5sgjap,a2e3c020e86e4b98495674974518096fff2513fa002d41d29ebb9dbb7162b480,https://electrek.co/2026/09/14/record-setting-performance-1000-mile-range-and-teslas-roadster,"Record-setting performance, 1,000 mile range, and Tesla’s Roadster",energy,qwen3-5-9b-q4-k-m,1,0.9669410586357117,0.9669410586357117,0.0,False,0.9166666666666666,0.3448275862068966,0.1038961038961039,0.075,0,False,False,high,226,226,80,,b4a3a3582e1af334212b1b56c33d607d1d58a9b2067f14196853bf295e0fcf9e,False,hhem-2.1-open@8e4a2e6e;weights-841b70e0;metrics-3;window=900/150/anchored;bands=0.80/0.50;lead=0.30,2026-09-15T08:25:15Z,636,0.008620689655172414,0.0,0.0,d583f8358366f752fb4c19876de27c4f245101ff623d3a42b922bbea05c58a72,1.0
2026-09-13T22:00,2026-09-15,2026-09-15-34943695821,business-economy-576464r9tm9ajzwk,29cc431309d512a97f931a427db5aea7fc0427035666ced1198ef9c17481fbce,https://bazaar.businesstoday.in/business-news/story/amazon-bazaar-growth-surges-five-times-as-ecommerce-giant-expands-value-commerce-strategy-across-india-and-global-markets-1450897-2026-09-15,"सस्ता भी भरोसा भी! Amazon Bazaar बना कंपनी की ग्रोथ का नया इंजन, लाखों सेलर्स जुड़े",business-economy,qwen3-5-9b-q4-k-m,1,0.02253960818052292,0.02253960818052292,0.0,False,0.5714285714285714,1.5952380952380953,0.0,0.014925373134328358,0,False,False,low,731,731,134,,3928579cceb3089c453e4c2cd2fa9b3aabedfc06e20d9cfc44e73b0afcec06c6,False,hhem-2.1-open@8e4a2e6e;weights-841b70e0;metrics-3;window=900/150/anchored;bands=0.80/0.50;lead=0.30,2026-09-15T10:20:33Z,4152,0.0,0.0,0.0,2255f5fa8931939f5d4846259064271b4ffeb9cf44900175b0c3565c0dc12261,1.0
2026-09-13T22:00,2026-09-15,2026-09-15-34943695821,business-economy-evyqyn83t7g4kq4f,76fd7f5503d1e049dc8f1e2f0f72accb07a582c4d3fe9464affa2ccb2273fb6c,https://bbc.co.uk/news/articles/cqgk5e2j0gg8o?at_campaign=rss&at_medium=RSS,"AI 'kill switch' may need to be mandatory, Anthropic co-founder tells BBC",business-economy,qwen3-5-9b-q4-k-m,1,0.9404729008674622,0.9404729008674622,0.0,False,0.8,0.1368909512761021,0.10434782608695652,0.07627118644067797,0,False,False,high,863,863,118,,67c84a472af03c208a9c11274c4d75044c1b35a793a94697d0ff56a0e8250fa2,False,hhem-2.1-open@8e4a2e6e;weights-841b70e0;metrics-3;window=900/150/anchored;bands=0.80/0.50;lead=0.30,2026-09-15T10:28:03Z,2936,0.0,0.016241299303944315,0.0,2f470436d1f674b7e5c4b436891263442b310bd39e1a7dab69c022457e89c190,1.0
2026-09-13T22:00,2026-09-15,2026-09-15-34943695821,business-economy-s0y2jnq52s26b85t,c83c2956e5164465a0bac54782ad83f31690c3a2ac924e61241d9328723a8b0a,https://nber.org/papers/w35646,"Spillover Effects of Regulatory Inspections: Evidence from OSHA -- by Matthew S. Johnson, David Levine, Michael W. Toffel",business-economy,qwen3-5-9b-q4-k-m,1,0.9297992587089539,0.9297992587089539,0.0,False,0.4,0.3233082706766917,0.225,0.13953488372093023,0,True,False,medium,132,132,43,,5a88a3b846cd9082f7e381fc5aaaf0756b8fa6a99386ebb994279db746b10501,False,hhem-2.1-open@8e4a2e6e;weights-841b70e0;metrics-3;window=900/150/anchored;bands=0.80/0.50;lead=0.30,2026-09-15T08:27:46Z,400,0.0,0.007518796992481203,0.0,b1716b566748b589e3d99c0ba8a790f7beb41ea629c4a34a50a01a5fc04703c8,1.0
2026-09-13T22:00,2026-09-15,2026-09-15-34943695821,business-economy-yvjjv7tbx9k8ec14,f6e52d9f4bea66873024b31f4e7f81bad7cbdd2d3814f7759886cf12aac1bda4,https://bbc.co.uk/news/articles/c2l8v7l0djqo?at_campaign=rss&at_medium=RSS,State pension likely to rise by £488 a year in April,business-economy,qwen3-5-9b-q4-k-m,1,0.9300898909568787,0.9300898909568787,0.0,False,0.5714285714285714,0.1807511737089202,0.05405405405405406,0.06493506493506493,0,False,False,high,435,435,77,,9e2c157b51682755ec00ff142accddae63363476c2a80aecde9a5a8319e4d7cf,False,hhem-2.1-open@8e4a2e6e;weights-841b70e0;metrics-3;window=900/150/anchored;bands=0.80/0.50;lead=0.30,2026-09-15T08:38:11Z,1210,0.002347417840375587,0.014084507042253521,0.0,772c8f2d7c142288b4b59f200f3db1588d607cda2b3b617d23f59582e2894222,1.0
2026-09-13T22:00,2026-09-15,2026-09-15-34943695821,world-zfrbvqx4spr7zfwe,fbf0bddfa4cdb07fbf8e2f98fd1f18fe72673f14b81868ddc3f068e413e39c7b,https://news.cgtn.com/news/2026-09-15/Chinese-defense-minister-talks-with-visiting-Lao-defense-minister--1QrVaY0Isik/p.html,Chinese defense minister talks with visiting Lao defense minister,world,qwen3-5-9b-q4-k-m,1,0.9527290463447571,0.9527290463447571,0.0,False,0.625,0.47783251231527096,0.4574468085106383,0.17525773195876287,0,False,False,high,203,203,97,,5cb662d18988de0527ac592e18c5a8e96572c9ac2eb64942eb51d28f1b86b982,False,hhem-2.1-open@8e4a2e6e;weights-841b70e0;metrics-3;window=900/150/anchored;bands=0.80/0.50;lead=0.30,2026-09-15T08:41:59Z,599,0.0,0.0,0.0,4162b23e48c77d7a4feb30d08ec884f964ccca5c8b5e09e0fdceb1f81927aaec,1.0
2026-09-13T22:00,2026-09-15,2026-09-15-34943695821,world-npzeh6bz3ckjp1q7,adbee8997f1b272b06e768c88d6b8e064b56f2176cef213a325696dcbf6a0206,https://news.cgtn.com/news/2026-09-14/Exclusive-with-Former-Jordanian-Prime-Minister-Omar-Razzaz-1QqWQOxTEas/p.html,Exclusive with Former Jordanian Prime Minister Omar Razzaz,world,qwen3-5-9b-q4-k-m,1,0.8828319907188416,0.8828319907188416,0.0,False,0.0,0.5132743362831859,0.14545454545454545,0.10344827586206896,0,False,False,medium,113,113,58,,ab0e005be7b6448c156bc432d721f7ff4240c6d1e9cfcbbfb4fa1a6684178a81,False,hhem-2.1-open@8e4a2e6e;weights-841b70e0;metrics-3;window=900/150/anchored;bands=0.80/0.50;lead=0.30,2026-09-15T08:44:22Z,349,0.0,0.0,0.0,bfa18bfa4158433df94eb2caee9a6ceed11b9ff8b4af5ddd9dd4558900815bf4,1.0
2026-09-13T22:00,2026-09-15,2026-09-15-34943695821,world-ykssrkhq75sv4ag6,f4f39c4e373973b22a0666944be811adfcc1de092f8fc6814ba8893e1768ca92,https://euronews.com/my-europe/2026/09/14/eu-trade-chief-to-visit-manila-to-finalise-philippines-trade-deal,EU trade chief to visit Manila to finalise Philippines trade deal,world,qwen3-5-9b-q4-k-m,1,0.9723497629165649,0.9723497629165649,0.0,False,0.5714285714285714,0.18227848101265823,0.34782608695652173,0.2222222222222222,0,True,False,medium,392,392,72,,042412a3948262d286dcc60f48e78a0c4cc40550568ba4cdc083a9d4dce759c5,False,hhem-2.1-open@8e4a2e6e;weights-841b70e0;metrics-3;window=900/150/anchored;bands=0.80/0.50;lead=0.30,2026-09-15T08:55:01Z,915,0.0,0.010126582278481013,0.0,583c19ae495410c7ee3aeffff253cb00a7202291f3c614877d67365d35c4fc69,1.0
