version,date,run_id,job,shard,fingerprint,cpu_model,cpu_vendor,cpu_family,cpu_model_number,cpu_stepping,microcode,cores,threads,l3_cache_bytes,mhz_max,mhz_at_probe,flags,boot_seconds,memcpy_gib_s,memcpy_probe_mib,vm_size,vm_location,vm_zone,vm_fault_domain,runner_name,measured_at,model_load_ms,job_seconds,server_prompt_tokens,server_prompt_seconds
2026-09-20,2026-09-24,2026-09-24-35970712817,work,1,8c1a99a591bdcdad,AMD EPYC 9V45 96-Core Processor,AuthenticAMD,26,2,1,0xffffffff,2,4,33554432,,3458.499,avx2 avx512_bf16 avx512_vnni avx512f avx_vnni f16c fma sse4_2,61.89,48.235725288286964,512,Standard_D4ads_v7,centralus,,0,GitHub Actions 1000038862,2026-09-24T07:43:03Z,,,,
2026-09-20,2026-09-24,2026-09-24-35970712817,work,1,,,,,,,,,,,,,,,,,,,,,,,3103.396,5186,29923,1578.18
