version,date,payload_bytes,payload_digest,validator_version
2026-09-08,2026-09-26,159960,8ada38326c699692da9fa149fb372ba330382a77d60a3b1d23019c8517ba8cdc,e5fc99b06ca28d5addc824590e465f8047ab39b8da29ae8499a9c5e88c62051c
