version,date,run_id,job,shard,fingerprint,cpu_model,cpu_vendor,cpu_family,cpu_model_number,cpu_stepping,microcode,cores,threads,l3_cache_bytes,mhz_max,mhz_at_probe,flags,boot_seconds,memcpy_gib_s,memcpy_probe_mib,vm_size,vm_location,vm_zone,vm_fault_domain,runner_name,measured_at,model_load_ms,job_seconds,server_prompt_tokens,server_prompt_seconds
2026-09-20,2026-09-25,2026-09-25-36110083579,work,3,5301d30a5a74b44c,AMD EPYC 7763 64-Core Processor,AuthenticAMD,25,1,1,0xffffffff,2,4,33554432,,2645.1622500000003,avx2 f16c fma sse4_2,212.2,42.92478311714992,512,Standard_D4ads_v5,westus2,,0,GitHub Actions 1000039265,2026-09-25T07:57:49Z,,,,
2026-09-20,2026-09-25,2026-09-25-36110083579,work,3,,,,,,,,,,,,,,,,,,,,,,,4545.061,7065,28172,3173.57
