version,date,run_id,item_id,url_key,canonical_url,vertical,source_id,stage,outcome,code,http_status,source_chars,source_words,summary_words,detail,fetch_ms,extract_ms,summarize_ms,prefill_ms,decode_ms,input_tokens,output_tokens,cached_tokens,source_words_before_cap,shard,job,span_integrity,elements_found,element_class,model_calls,label_kind,label_prefill_ms,label_decode_ms,label_input_tokens,label_output_tokens,label_cached_tokens,summary_kind,summary_prefill_ms,summary_decode_ms,summary_input_tokens,summary_output_tokens,summary_cached_tokens,truncation_cap_tokens,selection_score,authority_score,tier_score,feed_weight,feed_reliability,lens_bonus,recency_bonus,carriage_step,watchlist_bonus,carried_by,watchlist_hit,on_front_page,tier,source_form,published_at,time_source,item_started_at,item_ended_at,item_index,shard_item_count,queue_wait_ms,fetch_connect_ms,fetch_ttfb_ms,robots_ms,retry_count,retry_total_ms,label_ms,summary_ms,visual_plan_ms,visual_plan_ms_is_estimate,faithfulness_ms,model_wait_ms,item_total_ms,stage_gap_ms,visual_plan_tokens_written,label_cache_pct,summary_cache_pct,slot_id,kv_tokens_at_start,prefix_shared_with_previous,label_prefill_tokens_per_s,label_decode_tokens_per_s,summary_prefill_tokens_per_s,summary_decode_tokens_per_s,label_finish_reason,summary_finish_reason,recovered,cpu_model,cpu_busy_pct,cpu_busy_max,cpu_busy_min,cpu_steal_pct,load_1m,llama_rss_bytes,llama_rss_anon_bytes,llama_rss_peak_bytes,llama_major_faults,python_rss_bytes,python_rss_anon_bytes,model_id,model_quantisation,n_ctx_configured,n_parallel,n_threads,n_batch,weights_pinned,label_budget_tokens,summary_budget_tokens,run_visual_decision,temperature,failed_field,failed_rule,os_mem_available_bytes,os_mem_total_bytes,os_mem_cached_bytes,os_swap_free_bytes,os_swap_total_bytes,os_mem_available_min_bytes
2026-09-22,2026-09-24,2026-09-24-36041313894,world-2kdv8btw0bpn5xwy,14dbb42f5c02ed52f79ec87bdc32994aa3ce5571e15ac96ace103a0cebc6817a,https://euronews.com/2026/09/24/eu-sanctions-former-rt-france-chief-xenia-fedorova-over-pro-russian-propaganda,world,euronews,publish,ok,,,4252,638,77,,1028,82,422735,54504,368075,7816,1302,6321,638,2,work,True,4,unclassified,2,label,51849,330896,3301,1172,1849,summarize_and_plan,2655,37179,4515,130,4472,,1.189583,0.5955223880597015,0.6,1.0,0.9925373134328358,0.0,0.5940608228964877,0.0,0.0,1,False,False,2,article,2026-09-24T18:12:16Z,feed,2026-09-24T18:32:23Z,2026-09-24T19:15:39Z,10,20,2170959,253,116,582,0,0,382878,39842,,,1067,156,424927,15,,56.01,99.05,0,4472,True,28.0,3.54,16.2,3.5,stop,stop,False,INTEL(R) XEON(R) PLATINUM 8573C,99.46,99.99,96.81,0.0,5.72,12703662080,7851036672,12703830016,0,1069301760,489062400,qwen3-5-9b-q4-k-m,q4_k_m,65536,1,4,2048,True,6491,4160,False,0.2,,,2474328064,16765370368,6946852864,3221180416,3221221376,2474328064
2026-09-22,2026-09-24,2026-09-24-36041313894,world-y83v030nm40zqydx,f207b00c15a101fbf9bdb39f95f2268c929c8a49d1cc7219f12cd13588b91814,https://news.mongabay.com/short-article/2026/09/ugandans-plant-trees-near-national-park-to-keep-people-out-of-gorillas-habitat,world,mongabay,publish,ok,,,2637,408,70,,308,27,334586,45402,289017,6907,1031,5658,408,2,work,True,5,chartable,2,label,42920,210920,3055,755,1849,summarize_and_plan,2482,78097,3852,276,3809,,1.183562,0.6,0.6,1.0,1.0,0.0,0.5835617566415542,0.0,0.0,1,False,False,2,article,2026-09-24T17:44:29Z,feed,2026-09-24T18:32:24Z,2026-09-24T19:21:14Z,11,20,2594440,67,115,111,0,0,253977,80590,41029,True,573,167,335509,15,145,60.52,98.88,0,3809,True,28.1,3.58,17.32,3.53,stop,stop,False,INTEL(R) XEON(R) PLATINUM 8573C,99.44,99.99,97.39,0.0,5.75,13047971840,8195448832,13047971840,22,1064525824,484220928,qwen3-5-9b-q4-k-m,q4_k_m,65536,1,4,2048,True,6491,4160,True,0.2,,value_error,2109149184,16765370368,6611894272,3221180416,3221221376,2109149184
2026-09-22,2026-09-24,2026-09-24-36041313894,world-48wf7bh33azkdzf2,2238f3ae231abf36fde294bd44362cd849013cff1a30ee5d9332ea095ad9c92c,https://dw.com/en/houthi-advances-in-yemen-drive-displacement-deepen-humanitarian-crisis/a-79414280?maca=en-rss-en-world-4025-rdf,world,dw-world,publish,ok,,,6215,1001,97,,22132,39,767060,100939,665941,10757,2271,8176,1001,2,work,True,18,chartable,2,label,97816,566173,4386,1942,1849,summarize_and_plan,3123,99768,6371,329,6327,,1.154895,0.6,0.6,1.0,1.0,0.0,0.5548953014703455,0.0,0.0,1,False,False,2,article,2026-09-24T16:26:00Z,feed,2026-09-24T18:32:25Z,2026-09-24T19:58:27Z,12,20,4368414,19808,341,1507,0,0,664137,102903,45487,True,4313,180,793569,25,150,42.16,99.31,0,6327,True,25.94,3.43,14.09,3.3,stop,stop,False,INTEL(R) XEON(R) PLATINUM 8573C,99.33,99.99,97.47,0.0,4.21,14013968384,9172361216,14093508608,3,861184000,340291584,qwen3-5-9b-q4-k-m,q4_k_m,65536,1,4,2048,True,6491,4160,True,0.2,,value_error,1351450624,16765370368,5634084864,3025014784,3221221376,1101754368
2026-09-22,2026-09-24,2026-09-24-36041313894,india-trf6p75m9kgv014y,d61e6b1cb44ce1b0049ed5f3d73cf12e7b79f96899a3a81cfc987d13492e222c,https://thehindubusinessline.com/info-tech/oracle-invokes-force-majeure-over-new-mexico-data-centre-project-jupiter/article71505688.ece,india,thehindu-business,publish,ok,,,6079,991,101,,644,38,720979,90935,629850,10181,2156,7842,991,2,work,True,14,chartable,2,label,87940,539403,4144,1850,1849,summarize_and_plan,2995,90447,6037,306,5993,,1.698033,0.6,0.6,1.0,1.0,0.0,0.5980328966040168,0.0,0.5,1,True,False,2,article,2026-09-24T18:22:39Z,feed,2026-09-24T18:32:47Z,2026-09-24T20:10:32Z,13,20,5139132,72,79,464,0,0,627496,93455,42859,True,4110,194,725800,29,145,44.62,99.27,0,5993,True,26.1,3.43,14.69,3.38,stop,stop,False,INTEL(R) XEON(R) PLATINUM 8573C,99.32,99.99,97.19,0.0,5.19,14067339264,9227476992,14395219968,12,824066048,302632960,qwen3-5-9b-q4-k-m,q4_k_m,65536,1,4,2048,True,6491,4160,True,0.2,,value_error,1196032000,16765370368,5625413632,2754498560,3221221376,998735872
2026-09-22,2026-09-24,2026-09-24-36041313894,india-cjzser26efqcfqdb,64bf97604673eec7ddabc6fbe27734ef0d35bab42c329ce1e189293a6896145c,https://freepressjournal.in/business/edible-oil-import-duty-reduction-to-ease-cooking-oil-prices-says-sea,india,free-press-journal,publish,ok,,,2640,424,62,,767,20,522342,52718,469585,7954,1665,6524,424,2,work,True,12,chartable,2,label,50052,404654,3236,1440,1849,summarize_and_plan,2666,64931,4718,225,4675,,1.453354,0.6,0.6,1.0,1.0,0.3,0.5533542005763219,0.0,0.0,1,False,False,2,article,2026-09-24T16:21:40Z,feed,2026-09-24T18:32:48Z,2026-09-24T19:29:57Z,14,20,2905971,135,44,507,0,0,454715,67606,30878,True,496,39,523639,14,107,57.14,99.09,0,4675,True,27.71,3.56,16.13,3.47,stop,stop,False,INTEL(R) XEON(R) PLATINUM 8573C,99.64,99.99,97.55,0.0,5.15,13048016896,8195493888,13048016896,0,1066491904,486187008,qwen3-5-9b-q4-k-m,q4_k_m,65536,1,4,2048,True,6491,4160,True,0.2,,,2096422912,16765370368,6616596480,3221180416,3221221376,2096422912
2026-09-22,2026-09-24,2026-09-24-36041313894,india-r8nb0eb912yn0ebw,c22ab0396908bd50397c4d64a1b8289d503a487f96698b74dc09274c7ad0aefd,https://economictimes.indiatimes.com/markets/ipos/fpos/snapdeal-parent-acevector-raises-rs-189-crore-from-anchors-negen-singularity-among-top-investors/articleshow/134467815.cms,india,economic-times,publish,ok,,,2912,475,68,,692,73,459963,74323,385507,8689,1347,6719,475,2,work,True,24,chartable,2,label,71611,312481,3776,1095,1849,summarize_and_plan,2712,73026,4913,252,4870,,1.433743,0.6,0.6,1.0,1.0,0.0,0.5837428083544107,0.25,0.0,2,False,False,2,article,2026-09-24T17:44:58Z,feed,2026-09-24T18:32:48Z,2026-09-24T19:37:38Z,15,20,3428056,36,474,132,0,0,384196,75749,34195,True,763,133,461507,16,118,48.97,99.12,0,4870,True,26.91,3.5,15.86,3.45,stop,stop,False,INTEL(R) XEON(R) PLATINUM 8573C,99.42,99.99,97.4,0.0,5.42,13397827584,8545304576,13397827584,0,1065455616,485150720,qwen3-5-9b-q4-k-m,q4_k_m,65536,1,4,2048,True,6491,4160,True,0.2,,,1733623808,16765370368,6278733824,3221180416,3221221376,1733623808
2026-09-22,2026-09-24,2026-09-24-36041313894,india-nz2gxp10eskctc6q,afc50ed8207666cd30d7e6a888c2a76bd469c41fead08bce8b28b8ace1c23308,https://livemint.com/news/world/usiran-war-will-strait-of-hormuz-reopen-and-blockade-end-both-nations-discuss-phased-deal-says-report-11790271850746.html,india,livemint,summarize,failed,copied_source,,5823,927,0,"1.000 of the summary is one unbroken run copied from the source, which republishes the article instead of summarizing it",851,35,491982,66245,425531,8590,1502,6798,927,2,work,True,2,unclassified,2,label,63501,382599,3597,1353,1849,summarize_and_plan,2744,42932,4993,149,4949,,1.199506,0.6,0.6,1.0,1.0,0.0,0.5995060151948841,0.0,0.0,1,False,False,2,article,2026-09-24T18:26:29Z,feed,2026-09-24T18:32:49Z,2026-09-24T20:18:44Z,16,20,5861809,80,286,425,0,0,446279,45686,,,,206,492870,2,,51.4,99.12,0,4949,True,27.53,3.54,16.03,3.47,stop,stop,False,INTEL(R) XEON(R) PLATINUM 8573C,99.65,99.99,97.42,0.0,5.13,14044991488,9208188928,14442704896,25,824172544,302739456,qwen3-5-9b-q4-k-m,q4_k_m,65536,1,4,2048,True,6491,4160,False,0.2,,,1348227072,16765370368,5628940288,2755977216,3221221376,1196032000
2026-09-22,2026-09-24,2026-09-24-36041313894,india-sj8epxkd01hfzbjq,cc90eb766d0062ffae576914f720f57c0cc84cbebf82eb5cdb0f55d4d31a6fc8,https://hindustantimes.com/india-news/delhi-court-allows-vandyke-6-ukrainians-to-travel-home-after-nia-charge-sheet-101790272980061.html,india,hindustan-times,publish,ok,,,328,49,44,,620,53,168030,70101,97865,5054,363,2646,49,2,work,True,0,narrative,2,label,67826,76018,2365,282,0,summarize_and_plan,2275,21847,2689,81,2646,,1.190532,0.6,0.6,1.0,1.0,0.0,0.5905318897857432,0.0,0.0,1,False,False,2,article,2026-09-24T18:02:59Z,feed,2026-09-24T18:32:50Z,2026-09-24T18:35:41Z,17,20,1617,112,55,382,0,0,143885,24129,,,100,64,168925,122,,0.0,98.4,0,2646,False,34.87,3.71,18.9,3.71,stop,stop,False,INTEL(R) XEON(R) PLATINUM 8573C,98.67,99.98,96.8,0.0,5.36,11825623040,6972358656,11825623040,0,1044639744,464531456,qwen3-5-9b-q4-k-m,q4_k_m,65536,1,4,2048,True,6491,4160,False,0.2,,,3396104192,16765370368,8013819904,3221176320,3221221376,3396104192
2026-09-22,2026-09-24,2026-09-24-36041313894,india-3be7jthj3x7tchpb,1adc796a321f4fa646cbeb8681732a96ccb51a14887feab23a8115e426d71c2f,https://thehindu.com/business/Industry/irdai-moots-changes-to-distribution-payout-norms/article71505136.ece,india,thehindu-biz,publish,ok,,,3508,481,66,,758,41,169108,44947,124031,6465,445,5225,481,2,work,True,3,unclassified,2,label,42528,92321,3046,331,1849,summarize_and_plan,2419,31710,3419,114,3376,,1.173083,0.6,0.6,1.0,1.0,0.0,0.5730827077580359,0.0,0.0,1,False,False,2,article,2026-09-24T17:16:15Z,feed,2026-09-24T18:32:51Z,2026-09-24T19:40:28Z,18,20,3886435,58,225,460,0,0,134956,34138,,,657,130,170583,19,,60.7,98.74,0,3376,True,28.15,3.59,17.78,3.6,stop,stop,False,INTEL(R) XEON(R) PLATINUM 8573C,99.12,99.99,97.32,0.0,5.39,13751300096,8898777088,13751300096,0,1066450944,487116800,qwen3-5-9b-q4-k-m,q4_k_m,65536,1,4,2048,True,6491,4160,False,0.2,,,1404063744,16765370368,5989183488,3221176320,3221221376,1404063744
2026-09-22,2026-09-24,2026-09-24-36041313894,india-dxm2twzd2p62pfbk,6f682d73ed158c2b3d739d86e38ae4a5761d8db60d65b0fec92650879875bb28,https://frontline.thehindu.com/the-nation/student-protests-india-institutional-trust-democracy/article71505313.ece,india,frontline,publish,ok,,,9807,1561,112,,776,37,390055,110113,279763,10123,979,7300,1561,2,work,True,0,narrative,2,label,107262,235013,4628,824,1849,summarize_and_plan,2851,44750,5495,155,5451,,1.153496,0.6,0.6,1.0,1.0,0.0,0.5534962765547129,0.0,0.0,1,False,False,2,article,2026-09-24T16:22:04Z,feed,2026-09-24T18:32:51Z,2026-09-24T20:25:19Z,19,20,6351505,23,347,392,0,0,342424,47612,,,4669,179,395566,29,,39.95,99.2,0,5451,True,25.91,3.51,15.43,3.46,stop,stop,False,INTEL(R) XEON(R) PLATINUM 8573C,98.75,100.0,97.42,0.0,5.81,13964320768,9128927232,14442704896,1,824619008,302800896,qwen3-5-9b-q4-k-m,q4_k_m,65536,1,4,2048,True,6491,4160,False,0.2,,,1463095296,16765370368,5627031552,2322964480,3221221376,968364032
